partsid,datalink,parents_partsid,totalcfp
P08912,postgresB,P02971,1.273
P08913,postgresA,P02971,3.787
P08914,postgresC,P02971,2.378
P08915,postgresB,P02972,2.873
P08916,postgresA,P02972,0.671
P08917,postgresB,P02972,4.107
P08918,postgresC,P02973,0.395
P08919,postgresA,P02973,4.689
P08920,postgresA,P02973,2.786
P08921,postgresC,P02974,7.384
P08922,postgresA,P02974,3.106
P08923,postgresA,P02974,7.257
P08924,postgresB,P02975,9.751
P08925,postgresA,P02975,1.891
P08926,postgresA,P02975,5.865
P08927,postgresA,P02976,9.593
P08928,postgresC,P02976,9.635
P08929,postgresC,P02976,5.753
P08930,postgresA,P02977,3.37
P08931,postgresC,P02977,5.36
P08932,postgresC,P02977,3.944
P08933,postgresC,P02978,1.884
P08934,postgresC,P02978,6.214
P08935,postgresC,P02978,3.41
P08936,postgresA,P02979,7.655
P08937,postgresC,P02979,1.13
P08938,postgresC,P02979,9.721
P08939,postgresA,P02980,0.803
P08940,postgresB,P02980,2.019
P08941,postgresA,P02980,1.287
P08942,postgresA,P02981,8.796
P08943,postgresB,P02981,7.652
P08944,postgresB,P02981,8.794
P08945,postgresA,P02982,8.39
P08946,postgresA,P02982,0.322
P08947,postgresB,P02982,5.774
P08948,postgresB,P02983,8.704
P08949,postgresC,P02983,0.022
P08950,postgresA,P02983,3.349
P08951,postgresB,P02984,1.989
P08952,postgresC,P02984,7.532
P08953,postgresA,P02984,3.013
P08954,postgresC,P02985,5.418
P08955,postgresC,P02985,0.907
P08956,postgresC,P02985,3.467
P08957,postgresC,P02986,4.979
P08958,postgresB,P02986,5.384
P08959,postgresB,P02986,0.313
P08960,postgresB,P02987,4.969
P08961,postgresC,P02987,5.05
P08962,postgresA,P02987,4.091
P08963,postgresB,P02988,8.22
P08964,postgresC,P02988,8.331
P08965,postgresA,P02988,4.821
P08966,postgresC,P02989,4.199
P08967,postgresB,P02989,6.966
P08968,postgresB,P02989,1.411
P08969,postgresC,P02990,1.413
P08970,postgresC,P02990,7.755
P08971,postgresB,P02990,7.099
P08972,postgresA,P02991,9.177
P08973,postgresA,P02991,1.083
P08974,postgresC,P02991,2.508
P08975,postgresC,P02992,3.197
P08976,postgresB,P02992,1.501
P08977,postgresB,P02992,3.854
P08978,postgresA,P02993,2.959
P08979,postgresA,P02993,8.719
P08980,postgresA,P02993,2.871
P08981,postgresB,P02994,0.609
P08982,postgresB,P02994,8.257
P08983,postgresB,P02994,4.042
P08984,postgresA,P02995,6.682
P08985,postgresC,P02995,2.8
P08986,postgresA,P02995,0.344
P08987,postgresB,P02996,0.712
P08988,postgresB,P02996,5.007
P08989,postgresA,P02996,1.315
P08990,postgresB,P02997,1.382
P08991,postgresA,P02997,8.625
P08992,postgresB,P02997,7.246
P08993,postgresC,P02998,6.941
P08994,postgresC,P02998,1.857
P08995,postgresA,P02998,8.499
P08996,postgresB,P02999,8.82
P08997,postgresB,P02999,5.491
P08998,postgresB,P02999,4.797
P08999,postgresB,P03000,6.064
P09000,postgresC,P03000,6.568
P09001,postgresB,P03000,4.753
P09002,postgresC,P03001,1.177
P09003,postgresA,P03001,9.691
P09004,postgresA,P03001,2.61
P09005,postgresA,P03002,7.104
P09006,postgresB,P03002,3.002
P09007,postgresB,P03002,3.553
P09008,postgresC,P03003,4.672
P09009,postgresA,P03003,9.901
P09010,postgresA,P03003,7.764
P09011,postgresC,P03004,2.811
P09012,postgresB,P03004,3.737
P09013,postgresB,P03004,1.363
P09014,postgresA,P03005,6.986
P09015,postgresA,P03005,4.667
P09016,postgresC,P03005,8.166
P09017,postgresB,P03006,4.971
P09018,postgresC,P03006,9.642
P09019,postgresB,P03006,3.52
P09020,postgresA,P03007,2.757
P09021,postgresC,P03007,5.313
P09022,postgresA,P03007,4.352
P09023,postgresB,P03008,9.025
P09024,postgresC,P03008,0.402
P09025,postgresB,P03008,7.312
P09026,postgresA,P03009,2.426
P09027,postgresA,P03009,3.977
P09028,postgresB,P03009,8.653
P09029,postgresB,P03010,1.006
P09030,postgresC,P03010,3.627
P09031,postgresC,P03010,6.175
P09032,postgresB,P03011,5.232
P09033,postgresB,P03011,9.649
P09034,postgresA,P03011,4.857
P09035,postgresA,P03012,0.979
P09036,postgresC,P03012,2.724
P09037,postgresB,P03012,2.089
P09038,postgresC,P03013,1.779
P09039,postgresA,P03013,8.023
P09040,postgresB,P03013,4.118
P09041,postgresC,P03014,7.122
P09042,postgresA,P03014,0.7
P09043,postgresB,P03014,6.731
P09044,postgresB,P03015,8.482
P09045,postgresB,P03015,3.976
P09046,postgresB,P03015,2.177
P09047,postgresC,P03016,9.51
P09048,postgresB,P03016,6.476
P09049,postgresC,P03016,7.429
P09050,postgresC,P03017,9.47
P09051,postgresC,P03017,5.006
P09052,postgresC,P03017,4.752
P09053,postgresC,P03018,5.048
P09054,postgresA,P03018,1.894
P09055,postgresC,P03018,1.702
P09056,postgresC,P03019,7.426
P09057,postgresC,P03019,5.634
P09058,postgresA,P03019,4.601
P09059,postgresC,P03020,1.692
P09060,postgresB,P03020,9.942
P09061,postgresB,P03020,9.612
P09062,postgresB,P03021,3.37
P09063,postgresC,P03021,3.252
P09064,postgresB,P03021,6.748
P09065,postgresB,P03022,8.755
P09066,postgresC,P03022,5.996
P09067,postgresB,P03022,3.152
P09068,postgresB,P03023,9.194
P09069,postgresC,P03023,5.291
P09070,postgresB,P03023,3.393
P09071,postgresC,P03024,8.584
P09072,postgresB,P03024,4.433
P09073,postgresC,P03024,1.174
P09074,postgresC,P03025,5.686
P09075,postgresB,P03025,7.775
P09076,postgresA,P03025,6.836
P09077,postgresB,P03026,9.541
P09078,postgresB,P03026,0.591
P09079,postgresB,P03026,9.986
P09080,postgresA,P03027,8.333
P09081,postgresA,P03027,0.913
P09082,postgresA,P03027,7.865
P09083,postgresC,P03028,6.822
P09084,postgresB,P03028,9.912
P09085,postgresA,P03028,8.93
P09086,postgresC,P03029,3.572
P09087,postgresC,P03029,6.383
P09088,postgresA,P03029,1.067
P09089,postgresC,P03030,2.767
P09090,postgresA,P03030,4.845
P09091,postgresB,P03030,9.245
P09092,postgresA,P03031,5.55
P09093,postgresA,P03031,0.807
P09094,postgresB,P03031,4.825
P09095,postgresC,P03032,6.982
P09096,postgresB,P03032,1.959
P09097,postgresA,P03032,0.647
P09098,postgresB,P03033,8.448
P09099,postgresB,P03033,3.615
P09100,postgresC,P03033,0.055
P09101,postgresC,P03034,3.602
P09102,postgresA,P03034,8.242
P09103,postgresB,P03034,1.232
P09104,postgresB,P03035,1.669
P09105,postgresB,P03035,4.756
P09106,postgresC,P03035,4.198
P09107,postgresC,P03036,9.515
P09108,postgresC,P03036,6.126
P09109,postgresA,P03036,9.434
P09110,postgresA,P03037,2.252
P09111,postgresB,P03037,4.227
P09112,postgresB,P03037,7.898
P09113,postgresA,P03038,4.17
P09114,postgresB,P03038,3.073
P09115,postgresB,P03038,0.696
P09116,postgresB,P03039,1.114
P09117,postgresC,P03039,0.695
P09118,postgresA,P03039,7.761
P09119,postgresC,P03040,6.601
P09120,postgresC,P03040,7.807
P09121,postgresB,P03040,4.041
P09122,postgresB,P03041,6.049
P09123,postgresA,P03041,4.413
P09124,postgresB,P03041,5.357
P09125,postgresC,P03042,5.934
P09126,postgresB,P03042,5.075
P09127,postgresA,P03042,1.416
P09128,postgresC,P03043,8.151
P09129,postgresA,P03043,2.936
P09130,postgresC,P03043,4.978
P09131,postgresA,P03044,5.9
P09132,postgresC,P03044,3.808
P09133,postgresB,P03044,1.891
P09134,postgresA,P03045,1.478
P09135,postgresC,P03045,9.832
P09136,postgresB,P03045,0.793
P09137,postgresC,P03046,9.505
P09138,postgresA,P03046,4.289
P09139,postgresB,P03046,7.728
P09140,postgresA,P03047,4.872
P09141,postgresC,P03047,6.466
P09142,postgresB,P03047,9.333
P09143,postgresA,P03048,0.364
P09144,postgresB,P03048,8.751
P09145,postgresC,P03048,0.29
P09146,postgresC,P03049,9.253
P09147,postgresB,P03049,3.597
P09148,postgresB,P03049,1.126
P09149,postgresB,P03050,6.267
P09150,postgresC,P03050,1.397
P09151,postgresA,P03050,6.506
P09152,postgresB,P03051,5.723
P09153,postgresA,P03051,1.122
P09154,postgresB,P03051,5.439
P09155,postgresC,P03052,1.977
P09156,postgresC,P03052,7.649
P09157,postgresC,P03052,2.653
P09158,postgresC,P03053,1.029
P09159,postgresB,P03053,1.54
P09160,postgresA,P03053,1.743
P09161,postgresB,P03054,3.685
P09162,postgresA,P03054,4.529
P09163,postgresB,P03054,8.244
P09164,postgresA,P03055,6.647
P09165,postgresC,P03055,7.852
P09166,postgresB,P03055,2.248
P09167,postgresC,P03056,8.165
P09168,postgresB,P03056,1.145
P09169,postgresA,P03056,6.266
P09170,postgresC,P03057,8.99
P09171,postgresB,P03057,5.539
P09172,postgresC,P03057,8.235
P09173,postgresA,P03058,5.559
P09174,postgresA,P03058,7.827
P09175,postgresB,P03058,1.718
P09176,postgresB,P03059,2.963
P09177,postgresA,P03059,8.508
P09178,postgresB,P03059,1.391
P09179,postgresC,P03060,8.435
P09180,postgresA,P03060,1.996
P09181,postgresB,P03060,0.011
P09182,postgresB,P03061,4.413
P09183,postgresC,P03061,7.808
P09184,postgresA,P03061,3.215
P09185,postgresB,P03062,5.257
P09186,postgresA,P03062,1.709
P09187,postgresC,P03062,7.597
P09188,postgresC,P03063,2.04
P09189,postgresB,P03063,2.077
P09190,postgresB,P03063,4.225
P09191,postgresC,P03064,5.282
P09192,postgresC,P03064,9.37
P09193,postgresC,P03064,3.387
P09194,postgresA,P03065,8.297
P09195,postgresA,P03065,2.231
P09196,postgresB,P03065,4.809
P09197,postgresB,P03066,2.274
P09198,postgresB,P03066,1.362
P09199,postgresC,P03066,3.675
P09200,postgresC,P03067,5.382
P09201,postgresA,P03067,2.905
P09202,postgresC,P03067,0.256
P09203,postgresB,P03068,4.232
P09204,postgresA,P03068,1.171
P09205,postgresC,P03068,9.229
P09206,postgresC,P03069,9.018
P09207,postgresB,P03069,3.191
P09208,postgresA,P03069,7.133
P09209,postgresA,P03070,5.906
P09210,postgresC,P03070,6.104
P09211,postgresB,P03070,5.111
P09212,postgresB,P03071,4.083
P09213,postgresB,P03071,1.597
P09214,postgresB,P03071,4.647
P09215,postgresC,P03072,2.829
P09216,postgresC,P03072,2.355
P09217,postgresA,P03072,1.108
P09218,postgresA,P03073,5.161
P09219,postgresC,P03073,2.706
P09220,postgresA,P03073,8.81
P09221,postgresA,P03074,3.151
P09222,postgresC,P03074,7.863
P09223,postgresB,P03074,8.984
P09224,postgresC,P03075,6.464
P09225,postgresC,P03075,1.51
P09226,postgresB,P03075,4.543
P09227,postgresA,P03076,0.959
P09228,postgresB,P03076,3.363
P09229,postgresB,P03076,5.236
P09230,postgresB,P03077,5.438
P09231,postgresC,P03077,4.64
P09232,postgresA,P03077,4.902
P09233,postgresA,P03078,9.25
P09234,postgresA,P03078,1.703
P09235,postgresA,P03078,9.262
P09236,postgresA,P03079,8.033
P09237,postgresC,P03079,8.989
P09238,postgresC,P03079,6.482
P09239,postgresB,P03080,1.204
P09240,postgresB,P03080,3.11
P09241,postgresA,P03080,3.625
P09242,postgresB,P03081,1.448
P09243,postgresB,P03081,9.436
P09244,postgresA,P03081,8.285
P09245,postgresB,P03082,2.45
P09246,postgresB,P03082,8.957
P09247,postgresC,P03082,5.056
P09248,postgresC,P03083,3.351
P09249,postgresA,P03083,3.674
P09250,postgresB,P03083,3.941
P09251,postgresB,P03084,7.751
P09252,postgresA,P03084,1.202
P09253,postgresC,P03084,0.974
P09254,postgresA,P03085,0.67
P09255,postgresB,P03085,9.021
P09256,postgresA,P03085,5.448
P09257,postgresA,P03086,1.081
P09258,postgresA,P03086,5.545
P09259,postgresB,P03086,4.306
P09260,postgresA,P03087,9.052
P09261,postgresB,P03087,1.944
P09262,postgresB,P03087,4.108
P09263,postgresA,P03088,1.377
P09264,postgresA,P03088,6.047
P09265,postgresA,P03088,0.569
P09266,postgresA,P03089,6.13
P09267,postgresA,P03089,3.329
P09268,postgresA,P03089,9.828
P09269,postgresB,P03090,7.435
P09270,postgresB,P03090,0.159
P09271,postgresC,P03090,4.304
P09272,postgresC,P03091,6.256
P09273,postgresB,P03091,6.669
P09274,postgresC,P03091,9.881
P09275,postgresC,P03092,6.681
P09276,postgresA,P03092,8.006
P09277,postgresA,P03092,3.356
P09278,postgresA,P03093,0.684
P09279,postgresC,P03093,3.419
P09280,postgresB,P03093,8.472
P09281,postgresA,P03094,7.132
P09282,postgresA,P03094,6.94
P09283,postgresB,P03094,6.633
P09284,postgresB,P03095,7.616
P09285,postgresA,P03095,9.992
P09286,postgresA,P03095,2.878
P09287,postgresC,P03096,5.165
P09288,postgresC,P03096,3.875
P09289,postgresB,P03096,9.797
P09290,postgresA,P03097,3.852
P09291,postgresA,P03097,5.943
P09292,postgresB,P03097,0.298
P09293,postgresB,P03098,0.184
P09294,postgresB,P03098,0.857
P09295,postgresC,P03098,0.491
P09296,postgresA,P03099,3.25
P09297,postgresC,P03099,3.379
P09298,postgresA,P03099,2.285
P09299,postgresA,P03100,0.177
P09300,postgresB,P03100,9.939
P09301,postgresC,P03100,3.867
P09302,postgresC,P03101,5.121
P09303,postgresB,P03101,8.927
P09304,postgresB,P03101,5.945
P09305,postgresC,P03102,7.31
P09306,postgresC,P03102,7.0
P09307,postgresA,P03102,0.803
P09308,postgresB,P03103,1.45
P09309,postgresA,P03103,1.682
P09310,postgresA,P03103,5.411
P09311,postgresB,P03104,6.07
P09312,postgresA,P03104,2.347
P09313,postgresA,P03104,0.589
P09314,postgresB,P03105,6.1
P09315,postgresC,P03105,1.992
P09316,postgresC,P03105,6.99
P09317,postgresB,P03106,3.751
P09318,postgresB,P03106,5.776
P09319,postgresB,P03106,2.219
P09320,postgresC,P03107,9.681
P09321,postgresB,P03107,5.111
P09322,postgresC,P03107,0.32
P09323,postgresB,P03108,4.541
P09324,postgresB,P03108,1.084
P09325,postgresC,P03108,0.293
P09326,postgresC,P03109,8.437
P09327,postgresB,P03109,7.684
P09328,postgresA,P03109,2.062
P09329,postgresC,P03110,5.358
P09330,postgresA,P03110,6.193
P09331,postgresB,P03110,1.384
P09332,postgresB,P03111,2.204
P09333,postgresA,P03111,3.696
P09334,postgresC,P03111,1.106
P09335,postgresB,P03112,2.929
P09336,postgresC,P03112,7.066
P09337,postgresA,P03112,5.538
P09338,postgresC,P03113,4.278
P09339,postgresA,P03113,7.563
P09340,postgresB,P03113,3.019
P09341,postgresB,P03114,9.296
P09342,postgresC,P03114,2.175
P09343,postgresC,P03114,0.36
P09344,postgresC,P03115,9.164
P09345,postgresA,P03115,8.485
P09346,postgresA,P03115,8.459
P09347,postgresC,P03116,9.164
P09348,postgresC,P03116,6.844
P09349,postgresA,P03116,6.342
P09350,postgresC,P03117,8.094
P09351,postgresC,P03117,8.461
P09352,postgresC,P03117,8.708
P09353,postgresB,P03118,3.148
P09354,postgresA,P03118,7.92
P09355,postgresB,P03118,7.521
P09356,postgresC,P03119,3.342
P09357,postgresB,P03119,5.612
P09358,postgresC,P03119,1.613
P09359,postgresB,P03120,1.58
P09360,postgresC,P03120,1.747
P09361,postgresB,P03120,9.362
P09362,postgresB,P03121,4.777
P09363,postgresC,P03121,9.464
P09364,postgresC,P03121,8.598
P09365,postgresB,P03122,4.114
P09366,postgresB,P03122,5.892
P09367,postgresB,P03122,9.847
P09368,postgresB,P03123,8.667
P09369,postgresC,P03123,0.49
P09370,postgresA,P03123,1.06
P09371,postgresA,P03124,1.168
P09372,postgresB,P03124,7.618
P09373,postgresB,P03124,7.479
P09374,postgresB,P03125,0.935
P09375,postgresC,P03125,3.844
P09376,postgresB,P03125,8.68
P09377,postgresC,P03126,6.86
P09378,postgresC,P03126,8.756
P09379,postgresB,P03126,8.89
P09380,postgresB,P03127,2.391
P09381,postgresA,P03127,5.265
P09382,postgresC,P03127,7.842
P09383,postgresB,P03128,7.199
P09384,postgresB,P03128,2.75
P09385,postgresC,P03128,5.611
P09386,postgresB,P03129,8.405
P09387,postgresC,P03129,5.374
P09388,postgresA,P03129,0.651
P09389,postgresA,P03130,4.014
P09390,postgresC,P03130,0.011
P09391,postgresB,P03130,5.762
P09392,postgresC,P03131,6.677
P09393,postgresA,P03131,2.092
P09394,postgresC,P03131,3.111
P09395,postgresA,P03132,1.218
P09396,postgresA,P03132,9.493
P09397,postgresC,P03132,1.213
P09398,postgresA,P03133,5.861
P09399,postgresB,P03133,3.912
P09400,postgresA,P03133,9.814
P09401,postgresC,P03134,8.786
P09402,postgresB,P03134,0.88
P09403,postgresB,P03134,4.95
P09404,postgresB,P03135,9.789
P09405,postgresA,P03135,9.851
P09406,postgresA,P03135,1.113
P09407,postgresA,P03136,3.969
P09408,postgresA,P03136,3.694
P09409,postgresB,P03136,1.855
P09410,postgresC,P03137,7.918
P09411,postgresB,P03137,6.953
P09412,postgresA,P03137,2.031
P09413,postgresA,P03138,1.17
P09414,postgresA,P03138,0.187
P09415,postgresB,P03138,2.389
P09416,postgresA,P03139,7.1
P09417,postgresB,P03139,1.266
P09418,postgresB,P03139,5.151
P09419,postgresB,P03140,5.595
P09420,postgresC,P03140,0.511
P09421,postgresA,P03140,0.392
P09422,postgresC,P03141,8.194
P09423,postgresC,P03141,4.402
P09424,postgresB,P03141,7.879
P09425,postgresA,P03142,8.694
P09426,postgresA,P03142,1.311
P09427,postgresB,P03142,8.407
P09428,postgresB,P03143,8.473
P09429,postgresC,P03143,4.99
P09430,postgresC,P03143,8.062
P09431,postgresA,P03144,1.904
P09432,postgresB,P03144,7.167
P09433,postgresA,P03144,2.033
P09434,postgresC,P03145,6.381
P09435,postgresB,P03145,6.624
P09436,postgresC,P03145,0.551
P09437,postgresB,P03146,2.812
P09438,postgresC,P03146,7.348
P09439,postgresC,P03146,5.633
P09440,postgresA,P03147,2.827
P09441,postgresB,P03147,2.645
P09442,postgresC,P03147,8.089
P09443,postgresB,P03148,3.919
P09444,postgresA,P03148,1.275
P09445,postgresA,P03148,1.158
P09446,postgresC,P03149,0.788
P09447,postgresC,P03149,8.26
P09448,postgresB,P03149,3.395
P09449,postgresB,P03150,9.157
P09450,postgresB,P03150,3.158
P09451,postgresC,P03150,2.326
P09452,postgresC,P03151,7.217
P09453,postgresC,P03151,8.55
P09454,postgresA,P03151,5.196
P09455,postgresA,P03152,5.546
P09456,postgresC,P03152,5.954
P09457,postgresA,P03152,6.723
P09458,postgresB,P03153,1.322
P09459,postgresB,P03153,8.773
P09460,postgresB,P03153,6.566
P09461,postgresC,P03154,8.68
P09462,postgresA,P03154,6.796
P09463,postgresB,P03154,1.512
P09464,postgresA,P03155,0.919
P09465,postgresC,P03155,8.975
P09466,postgresB,P03155,6.368
P09467,postgresB,P03156,2.634
P09468,postgresA,P03156,9.266
P09469,postgresC,P03156,0.915
P09470,postgresA,P03157,0.771
P09471,postgresB,P03157,5.77
P09472,postgresA,P03157,3.802
P09473,postgresB,P03158,2.108
P09474,postgresC,P03158,9.35
P09475,postgresC,P03158,0.554
P09476,postgresA,P03159,7.671
P09477,postgresC,P03159,5.825
P09478,postgresA,P03159,7.964
P09479,postgresA,P03160,0.451
P09480,postgresC,P03160,9.35
P09481,postgresB,P03160,7.688
P09482,postgresC,P03161,5.637
P09483,postgresB,P03161,0.468
P09484,postgresA,P03161,3.522
P09485,postgresA,P03162,0.826
P09486,postgresC,P03162,4.606
P09487,postgresB,P03162,6.742
P09488,postgresB,P03163,7.641
P09489,postgresC,P03163,6.698
P09490,postgresB,P03163,8.305
P09491,postgresC,P03164,2.088
P09492,postgresB,P03164,3.216
P09493,postgresC,P03164,5.972
P09494,postgresC,P03165,0.886
P09495,postgresC,P03165,4.185
P09496,postgresB,P03165,0.39
P09497,postgresC,P03166,6.222
P09498,postgresC,P03166,9.89
P09499,postgresA,P03166,9.864
P09500,postgresC,P03167,3.266
P09501,postgresC,P03167,0.697
P09502,postgresA,P03167,0.26
P09503,postgresA,P03168,8.09
P09504,postgresB,P03168,2.246
P09505,postgresB,P03168,5.43
P09506,postgresC,P03169,2.075
P09507,postgresB,P03169,6.71
P09508,postgresC,P03169,2.78
P09509,postgresC,P03170,7.463
P09510,postgresA,P03170,1.069
P09511,postgresB,P03170,8.552
P09512,postgresC,P03171,6.971
P09513,postgresB,P03171,5.867
P09514,postgresA,P03171,7.768
P09515,postgresC,P03172,9.743
P09516,postgresB,P03172,3.661
P09517,postgresC,P03172,4.937
P09518,postgresC,P03173,2.838
P09519,postgresB,P03173,6.086
P09520,postgresC,P03173,8.073
P09521,postgresC,P03174,2.017
P09522,postgresA,P03174,0.304
P09523,postgresA,P03174,1.693
P09524,postgresC,P03175,8.438
P09525,postgresB,P03175,6.324
P09526,postgresB,P03175,3.056
P09527,postgresC,P03176,8.703
P09528,postgresA,P03176,8.484
P09529,postgresC,P03176,9.051
P09530,postgresA,P03177,0.843
P09531,postgresB,P03177,8.322
P09532,postgresA,P03177,5.582
P09533,postgresA,P03178,4.447
P09534,postgresB,P03178,6.443
P09535,postgresA,P03178,5.029
P09536,postgresA,P03179,4.235
P09537,postgresC,P03179,6.293
P09538,postgresC,P03179,4.805
P09539,postgresC,P03180,1.448
P09540,postgresB,P03180,6.782
P09541,postgresC,P03180,6.5
P09542,postgresC,P03181,5.501
P09543,postgresA,P03181,0.844
P09544,postgresB,P03181,9.695
P09545,postgresA,P03182,8.966
P09546,postgresB,P03182,5.151
