partsid,datalink,cfp,parents_partsid,totalcfp
P25440,postgresB,3.956,P08480,3.956
P25441,postgresC,6.891,P08480,6.891
P25442,postgresA,6.471,P08481,6.471
P25443,postgresB,2.709,P08481,2.709
P25444,postgresA,4.744,P08481,4.744
P25445,postgresA,7.021,P08482,7.021
P25446,postgresC,4.337,P08482,4.337
P25447,postgresC,6.939,P08482,6.939
P25448,postgresC,5.627,P08483,5.627
P25449,postgresC,5.345,P08483,5.345
P25450,postgresB,7.392,P08483,7.392
P25451,postgresB,7.464,P08484,7.464
P25452,postgresB,7.916,P08484,7.916
P25453,postgresC,5.303,P08484,5.303
P25454,postgresB,7.423,P08485,7.423
P25455,postgresB,5.718,P08485,5.718
P25456,postgresC,9.578,P08485,9.578
P25457,postgresB,0.552,P08486,0.552
P25458,postgresA,7.411,P08486,7.411
P25459,postgresB,4.499,P08486,4.499
P25460,postgresA,6.527,P08487,6.527
P25461,postgresA,5.161,P08487,5.161
P25462,postgresA,6.204,P08487,6.204
P25463,postgresB,0.497,P08488,0.497
P25464,postgresA,1.471,P08488,1.471
P25465,postgresC,7.048,P08488,7.048
P25466,postgresC,8.517,P08489,8.517
P25467,postgresB,8.785,P08489,8.785
P25468,postgresA,0.309,P08489,0.309
P25469,postgresA,6.659,P08490,6.659
P25470,postgresC,6.755,P08490,6.755
P25471,postgresA,9.997,P08490,9.997
P25472,postgresA,3.597,P08491,3.597
P25473,postgresB,8.677,P08491,8.677
P25474,postgresB,1.954,P08491,1.954
P25475,postgresB,2.014,P08492,2.014
P25476,postgresB,0.678,P08492,0.678
P25477,postgresC,0.85,P08492,0.85
P25478,postgresC,2.966,P08493,2.966
P25479,postgresC,2.928,P08493,2.928
P25480,postgresA,3.121,P08493,3.121
P25481,postgresC,1.57,P08494,1.57
P25482,postgresB,2.211,P08494,2.211
P25483,postgresC,3.982,P08494,3.982
P25484,postgresC,0.991,P08495,0.991
P25485,postgresC,2.834,P08495,2.834
P25486,postgresA,5.407,P08495,5.407
P25487,postgresB,6.538,P08496,6.538
P25488,postgresB,4.867,P08496,4.867
P25489,postgresC,5.525,P08496,5.525
P25490,postgresB,0.607,P08497,0.607
P25491,postgresA,0.926,P08497,0.926
P25492,postgresC,4.084,P08497,4.084
P25493,postgresB,0.779,P08498,0.779
P25494,postgresA,3.63,P08498,3.63
P25495,postgresC,2.564,P08498,2.564
P25496,postgresA,0.845,P08499,0.845
P25497,postgresB,7.309,P08499,7.309
P25498,postgresA,7.559,P08499,7.559
P25499,postgresA,2.559,P08500,2.559
P25500,postgresC,4.05,P08500,4.05
P25501,postgresB,2.337,P08500,2.337
P25502,postgresC,7.993,P08501,7.993
P25503,postgresA,5.943,P08501,5.943
P25504,postgresA,1.255,P08501,1.255
P25505,postgresB,4.356,P08502,4.356
P25506,postgresB,8.898,P08502,8.898
P25507,postgresB,5.942,P08502,5.942
P25508,postgresA,8.924,P08503,8.924
P25509,postgresB,0.937,P08503,0.937
P25510,postgresB,2.253,P08503,2.253
P25511,postgresC,5.847,P08504,5.847
P25512,postgresC,8.307,P08504,8.307
P25513,postgresC,4.995,P08504,4.995
P25514,postgresB,2.949,P08505,2.949
P25515,postgresC,0.623,P08505,0.623
P25516,postgresA,2.881,P08505,2.881
P25517,postgresC,4.432,P08506,4.432
P25518,postgresA,1.82,P08506,1.82
P25519,postgresC,1.364,P08506,1.364
P25520,postgresA,5.808,P08507,5.808
P25521,postgresC,0.701,P08507,0.701
P25522,postgresB,9.763,P08507,9.763
P25523,postgresB,6.213,P08508,6.213
P25524,postgresA,7.337,P08508,7.337
P25525,postgresB,4.812,P08508,4.812
P25526,postgresC,1.955,P08509,1.955
P25527,postgresB,4.35,P08509,4.35
P25528,postgresC,3.298,P08509,3.298
P25529,postgresC,4.471,P08510,4.471
P25530,postgresB,0.157,P08510,0.157
P25531,postgresA,3.529,P08510,3.529
P25532,postgresC,4.845,P08511,4.845
P25533,postgresA,7.908,P08511,7.908
P25534,postgresC,8.436,P08511,8.436
P25535,postgresC,0.248,P08512,0.248
P25536,postgresC,2.32,P08512,2.32
P25537,postgresC,6.241,P08512,6.241
P25538,postgresA,8.643,P08513,8.643
P25539,postgresB,7.794,P08513,7.794
P25540,postgresC,0.744,P08513,0.744
P25541,postgresA,8.172,P08514,8.172
P25542,postgresC,4.197,P08514,4.197
P25543,postgresC,0.868,P08514,0.868
P25544,postgresC,0.778,P08515,0.778
P25545,postgresC,3.762,P08515,3.762
P25546,postgresB,1.903,P08515,1.903
P25547,postgresC,1.359,P08516,1.359
P25548,postgresC,8.307,P08516,8.307
P25549,postgresC,6.526,P08516,6.526
P25550,postgresC,0.253,P08517,0.253
P25551,postgresA,1.073,P08517,1.073
P25552,postgresA,5.041,P08517,5.041
P25553,postgresA,0.617,P08518,0.617
P25554,postgresA,3.796,P08518,3.796
P25555,postgresA,3.779,P08518,3.779
P25556,postgresB,9.466,P08519,9.466
P25557,postgresC,2.102,P08519,2.102
P25558,postgresC,9.407,P08519,9.407
P25559,postgresA,7.057,P08520,7.057
P25560,postgresA,4.398,P08520,4.398
P25561,postgresA,8.287,P08520,8.287
P25562,postgresB,7.409,P08521,7.409
P25563,postgresA,7.907,P08521,7.907
P25564,postgresB,4.33,P08521,4.33
P25565,postgresB,0.939,P08522,0.939
P25566,postgresC,9.353,P08522,9.353
P25567,postgresC,0.013,P08522,0.013
P25568,postgresC,2.992,P08523,2.992
P25569,postgresC,3.845,P08523,3.845
P25570,postgresA,9.214,P08523,9.214
P25571,postgresB,3.051,P08524,3.051
P25572,postgresC,4.962,P08524,4.962
P25573,postgresA,7.41,P08524,7.41
P25574,postgresB,3.76,P08525,3.76
P25575,postgresA,2.175,P08525,2.175
P25576,postgresB,8.836,P08525,8.836
P25577,postgresC,9.28,P08526,9.28
P25578,postgresA,6.637,P08526,6.637
P25579,postgresC,9.458,P08526,9.458
P25580,postgresB,4.301,P08527,4.301
P25581,postgresC,0.835,P08527,0.835
P25582,postgresB,2.708,P08527,2.708
P25583,postgresB,5.761,P08528,5.761
P25584,postgresA,2.646,P08528,2.646
P25585,postgresA,8.803,P08528,8.803
P25586,postgresA,6.971,P08529,6.971
P25587,postgresB,1.766,P08529,1.766
P25588,postgresC,0.844,P08529,0.844
P25589,postgresB,2.923,P08530,2.923
P25590,postgresB,6.978,P08530,6.978
P25591,postgresA,5.565,P08530,5.565
P25592,postgresC,6.828,P08531,6.828
P25593,postgresB,1.376,P08531,1.376
P25594,postgresC,9.815,P08531,9.815
P25595,postgresA,6.915,P08532,6.915
P25596,postgresA,0.057,P08532,0.057
P25597,postgresC,1.848,P08532,1.848
P25598,postgresB,1.229,P08533,1.229
P25599,postgresC,6.181,P08533,6.181
P25600,postgresB,6.123,P08533,6.123
P25601,postgresB,9.551,P08534,9.551
P25602,postgresA,4.917,P08534,4.917
P25603,postgresB,5.792,P08534,5.792
P25604,postgresB,2.258,P08535,2.258
P25605,postgresA,8.45,P08535,8.45
P25606,postgresB,3.744,P08535,3.744
P25607,postgresB,0.323,P08536,0.323
P25608,postgresB,0.681,P08536,0.681
P25609,postgresB,5.737,P08536,5.737
P25610,postgresB,9.974,P08537,9.974
P25611,postgresC,8.727,P08537,8.727
P25612,postgresC,8.02,P08537,8.02
P25613,postgresC,8.421,P08538,8.421
P25614,postgresA,7.356,P08538,7.356
P25615,postgresA,2.54,P08538,2.54
P25616,postgresB,8.006,P08539,8.006
P25617,postgresC,6.527,P08539,6.527
P25618,postgresC,0.088,P08539,0.088
P25619,postgresC,5.915,P08540,5.915
P25620,postgresA,9.518,P08540,9.518
P25621,postgresA,8.136,P08540,8.136
P25622,postgresB,1.925,P08541,1.925
P25623,postgresA,5.708,P08541,5.708
P25624,postgresC,5.702,P08541,5.702
P25625,postgresC,4.276,P08542,4.276
P25626,postgresA,6.273,P08542,6.273
P25627,postgresC,2.879,P08542,2.879
P25628,postgresA,2.657,P08543,2.657
P25629,postgresC,4.52,P08543,4.52
P25630,postgresC,7.015,P08543,7.015
P25631,postgresC,6.926,P08544,6.926
P25632,postgresA,8.253,P08544,8.253
P25633,postgresB,3.895,P08544,3.895
P25634,postgresB,5.303,P08545,5.303
P25635,postgresC,0.191,P08545,0.191
P25636,postgresA,9.612,P08545,9.612
P25637,postgresA,5.334,P08546,5.334
P25638,postgresC,3.708,P08546,3.708
P25639,postgresC,9.645,P08546,9.645
P25640,postgresA,0.162,P08547,0.162
P25641,postgresA,4.83,P08547,4.83
P25642,postgresB,1.111,P08547,1.111
P25643,postgresB,3.741,P08548,3.741
P25644,postgresB,3.239,P08548,3.239
P25645,postgresA,4.727,P08548,4.727
P25646,postgresA,5.338,P08549,5.338
P25647,postgresC,8.72,P08549,8.72
P25648,postgresB,1.519,P08549,1.519
P25649,postgresC,6.723,P08550,6.723
P25650,postgresB,6.362,P08550,6.362
P25651,postgresB,5.273,P08550,5.273
P25652,postgresB,2.256,P08551,2.256
P25653,postgresC,0.217,P08551,0.217
P25654,postgresB,4.412,P08551,4.412
P25655,postgresB,9.409,P08552,9.409
P25656,postgresC,1.157,P08552,1.157
P25657,postgresA,1.891,P08552,1.891
P25658,postgresC,7.631,P08553,7.631
P25659,postgresC,6.493,P08553,6.493
P25660,postgresC,1.781,P08553,1.781
P25661,postgresB,0.74,P08554,0.74
P25662,postgresB,7.393,P08554,7.393
P25663,postgresC,2.915,P08554,2.915
P25664,postgresC,6.23,P08555,6.23
P25665,postgresC,8.455,P08555,8.455
P25666,postgresC,4.823,P08555,4.823
P25667,postgresA,7.654,P08556,7.654
P25668,postgresB,4.796,P08556,4.796
P25669,postgresA,5.359,P08556,5.359
P25670,postgresC,6.189,P08557,6.189
P25671,postgresA,7.101,P08557,7.101
P25672,postgresC,8.825,P08557,8.825
P25673,postgresA,8.971,P08558,8.971
P25674,postgresB,6.465,P08558,6.465
P25675,postgresA,1.51,P08558,1.51
P25676,postgresA,8.481,P08559,8.481
P25677,postgresA,9.101,P08559,9.101
P25678,postgresB,8.402,P08559,8.402
P25679,postgresA,0.457,P08560,0.457
P25680,postgresC,2.86,P08560,2.86
P25681,postgresB,7.992,P08560,7.992
P25682,postgresB,6.483,P08561,6.483
P25683,postgresC,0.582,P08561,0.582
P25684,postgresC,4.344,P08561,4.344
P25685,postgresA,0.592,P08562,0.592
P25686,postgresB,3.489,P08562,3.489
P25687,postgresB,1.819,P08562,1.819
P25688,postgresC,5.832,P08563,5.832
P25689,postgresB,7.309,P08563,7.309
P25690,postgresB,3.058,P08563,3.058
P25691,postgresC,2.335,P08564,2.335
P25692,postgresB,6.731,P08564,6.731
P25693,postgresC,8.574,P08564,8.574
P25694,postgresB,5.136,P08565,5.136
P25695,postgresB,2.026,P08565,2.026
P25696,postgresA,2.143,P08565,2.143
P25697,postgresA,1.237,P08566,1.237
P25698,postgresB,9.365,P08566,9.365
P25699,postgresC,8.894,P08566,8.894
P25700,postgresB,6.046,P08567,6.046
P25701,postgresC,3.07,P08567,3.07
P25702,postgresC,0.157,P08567,0.157
P25703,postgresB,6.37,P08568,6.37
P25704,postgresB,1.717,P08568,1.717
P25705,postgresB,0.059,P08568,0.059
P25706,postgresA,9.248,P08569,9.248
P25707,postgresA,5.683,P08569,5.683
P25708,postgresC,3.365,P08569,3.365
P25709,postgresA,6.645,P08570,6.645
P25710,postgresC,7.815,P08570,7.815
P25711,postgresB,6.38,P08570,6.38
P25712,postgresB,1.485,P08571,1.485
P25713,postgresA,6.147,P08571,6.147
P25714,postgresB,9.262,P08571,9.262
P25715,postgresB,9.027,P08572,9.027
P25716,postgresC,8.431,P08572,8.431
P25717,postgresC,2.808,P08572,2.808
P25718,postgresC,8.233,P08573,8.233
P25719,postgresB,9.399,P08573,9.399
P25720,postgresB,3.132,P08573,3.132
P25721,postgresB,6.164,P08574,6.164
P25722,postgresB,7.101,P08574,7.101
P25723,postgresA,1.189,P08574,1.189
P25724,postgresB,7.961,P08575,7.961
P25725,postgresC,2.203,P08575,2.203
P25726,postgresC,0.043,P08575,0.043
P25727,postgresC,1.277,P08576,1.277
P25728,postgresB,2.089,P08576,2.089
P25729,postgresC,8.291,P08576,8.291
P25730,postgresB,3.892,P08577,3.892
P25731,postgresA,9.903,P08577,9.903
P25732,postgresA,0.627,P08577,0.627
P25733,postgresA,2.749,P08578,2.749
P25734,postgresA,3.806,P08578,3.806
P25735,postgresA,5.303,P08578,5.303
P25736,postgresA,1.786,P08579,1.786
P25737,postgresB,2.274,P08579,2.274
P25738,postgresB,8.644,P08579,8.644
P25739,postgresC,7.739,P08580,7.739
P25740,postgresA,7.176,P08580,7.176
P25741,postgresB,2.867,P08580,2.867
P25742,postgresB,0.244,P08581,0.244
P25743,postgresC,3.788,P08581,3.788
P25744,postgresB,0.544,P08581,0.544
P25745,postgresA,5.475,P08582,5.475
P25746,postgresB,2.648,P08582,2.648
P25747,postgresC,2.674,P08582,2.674
P25748,postgresC,3.972,P08583,3.972
P25749,postgresC,6.202,P08583,6.202
P25750,postgresC,8.798,P08583,8.798
P25751,postgresB,1.925,P08584,1.925
P25752,postgresC,3.607,P08584,3.607
P25753,postgresB,3.832,P08584,3.832
P25754,postgresB,6.625,P08585,6.625
P25755,postgresB,2.496,P08585,2.496
P25756,postgresA,0.996,P08585,0.996
P25757,postgresC,2.473,P08586,2.473
P25758,postgresC,1.57,P08586,1.57
P25759,postgresC,5.214,P08586,5.214
P25760,postgresB,9.371,P08587,9.371
P25761,postgresC,4.494,P08587,4.494
P25762,postgresA,5.986,P08587,5.986
P25763,postgresC,9.641,P08588,9.641
P25764,postgresB,3.521,P08588,3.521
P25765,postgresB,2.72,P08588,2.72
P25766,postgresC,9.427,P08589,9.427
P25767,postgresA,4.969,P08589,4.969
P25768,postgresA,8.891,P08589,8.891
P25769,postgresA,7.423,P08590,7.423
P25770,postgresA,6.404,P08590,6.404
P25771,postgresC,1.006,P08590,1.006
P25772,postgresA,9.34,P08591,9.34
P25773,postgresA,5.755,P08591,5.755
P25774,postgresC,1.799,P08591,1.799
P25775,postgresB,9.478,P08592,9.478
P25776,postgresA,1.735,P08592,1.735
P25777,postgresC,9.58,P08592,9.58
P25778,postgresC,7.729,P08593,7.729
P25779,postgresC,7.47,P08593,7.47
P25780,postgresC,2.605,P08593,2.605
P25781,postgresC,2.379,P08594,2.379
P25782,postgresC,7.491,P08594,7.491
P25783,postgresA,7.037,P08594,7.037
P25784,postgresA,0.803,P08595,0.803
P25785,postgresC,6.832,P08595,6.832
P25786,postgresA,8.96,P08595,8.96
P25787,postgresB,9.199,P08596,9.199
P25788,postgresA,6.818,P08596,6.818
P25789,postgresB,6.898,P08596,6.898
P25790,postgresC,8.016,P08597,8.016
P25791,postgresC,5.003,P08597,5.003
P25792,postgresA,3.916,P08597,3.916
P25793,postgresA,9.569,P08598,9.569
P25794,postgresC,6.391,P08598,6.391
P25795,postgresB,0.868,P08598,0.868
P25796,postgresB,3.91,P08599,3.91
P25797,postgresB,5.287,P08599,5.287
P25798,postgresA,5.343,P08599,5.343
P25799,postgresC,2.456,P08600,2.456
P25800,postgresC,4.196,P08600,4.196
P25801,postgresB,3.328,P08600,3.328
P25802,postgresC,1.044,P08601,1.044
P25803,postgresC,1.963,P08601,1.963
P25804,postgresB,6.542,P08601,6.542
P25805,postgresA,1.265,P08602,1.265
P25806,postgresA,7.173,P08602,7.173
P25807,postgresB,3.536,P08602,3.536
P25808,postgresB,9.402,P08603,9.402
P25809,postgresC,2.171,P08603,2.171
P25810,postgresB,2.017,P08603,2.017
P25811,postgresB,5.123,P08604,5.123
P25812,postgresB,4.218,P08604,4.218
P25813,postgresB,3.874,P08604,3.874
P25814,postgresC,8.015,P08605,8.015
P25815,postgresA,5.467,P08605,5.467
P25816,postgresC,0.81,P08605,0.81
P25817,postgresB,3.286,P08606,3.286
P25818,postgresA,5.979,P08606,5.979
P25819,postgresB,5.613,P08606,5.613
P25820,postgresB,3.098,P08607,3.098
P25821,postgresA,8.457,P08607,8.457
P25822,postgresC,9.644,P08607,9.644
P25823,postgresB,6.599,P08608,6.599
P25824,postgresB,8.676,P08608,8.676
P25825,postgresB,0.846,P08608,0.846
P25826,postgresC,7.347,P08609,7.347
P25827,postgresC,2.104,P08609,2.104
P25828,postgresA,4.198,P08609,4.198
P25829,postgresC,2.598,P08610,2.598
P25830,postgresA,6.572,P08610,6.572
P25831,postgresB,0.063,P08610,0.063
P25832,postgresB,3.096,P08611,3.096
P25833,postgresB,4.758,P08611,4.758
P25834,postgresA,7.465,P08611,7.465
P25835,postgresC,0.328,P08612,0.328
P25836,postgresB,9.502,P08612,9.502
P25837,postgresA,7.874,P08612,7.874
P25838,postgresB,1.628,P08613,1.628
P25839,postgresB,9.731,P08613,9.731
P25840,postgresB,7.967,P08613,7.967
P25841,postgresB,8.738,P08614,8.738
P25842,postgresB,6.876,P08614,6.876
P25843,postgresC,0.84,P08614,0.84
P25844,postgresC,3.972,P08615,3.972
P25845,postgresA,5.277,P08615,5.277
P25846,postgresB,6.306,P08615,6.306
P25847,postgresB,6.49,P08616,6.49
P25848,postgresB,0.296,P08616,0.296
P25849,postgresC,2.594,P08616,2.594
P25850,postgresB,0.236,P08617,0.236
P25851,postgresB,8.149,P08617,8.149
P25852,postgresA,6.315,P08617,6.315
P25853,postgresC,6.495,P08618,6.495
P25854,postgresC,1.71,P08618,1.71
P25855,postgresB,7.317,P08618,7.317
P25856,postgresB,9.266,P08619,9.266
P25857,postgresB,2.263,P08619,2.263
P25858,postgresB,4.038,P08619,4.038
P25859,postgresC,3.871,P08620,3.871
P25860,postgresA,2.396,P08620,2.396
P25861,postgresA,4.873,P08620,4.873
P25862,postgresB,9.192,P08621,9.192
P25863,postgresB,3.085,P08621,3.085
P25864,postgresC,5.031,P08621,5.031
P25865,postgresC,7.618,P08622,7.618
P25866,postgresC,0.172,P08622,0.172
P25867,postgresA,3.265,P08622,3.265
P25868,postgresB,2.488,P08623,2.488
P25869,postgresB,2.611,P08623,2.611
P25870,postgresC,6.162,P08623,6.162
P25871,postgresC,0.074,P08624,0.074
P25872,postgresA,8.163,P08624,8.163
P25873,postgresC,6.881,P08624,6.881
P25874,postgresB,4.148,P08625,4.148
P25875,postgresA,4.85,P08625,4.85
P25876,postgresC,0.771,P08625,0.771
P25877,postgresA,7.398,P08626,7.398
P25878,postgresC,1.446,P08626,1.446
P25879,postgresB,5.083,P08626,5.083
P25880,postgresC,7.748,P08627,7.748
P25881,postgresA,6.654,P08627,6.654
P25882,postgresA,6.726,P08627,6.726
P25883,postgresB,6.189,P08628,6.189
P25884,postgresB,2.98,P08628,2.98
P25885,postgresB,0.804,P08628,0.804
P25886,postgresB,6.678,P08629,6.678
P25887,postgresB,6.91,P08629,6.91
P25888,postgresA,6.206,P08629,6.206
P25889,postgresA,1.627,P08630,1.627
P25890,postgresA,1.741,P08630,1.741
P25891,postgresC,6.928,P08630,6.928
P25892,postgresB,7.36,P08631,7.36
P25893,postgresA,7.957,P08631,7.957
P25894,postgresA,1.596,P08631,1.596
P25895,postgresB,9.566,P08632,9.566
P25896,postgresC,1.279,P08632,1.279
P25897,postgresA,3.269,P08632,3.269
P25898,postgresB,6.427,P08633,6.427
P25899,postgresA,0.726,P08633,0.726
P25900,postgresA,9.974,P08633,9.974
P25901,postgresA,8.713,P08634,8.713
P25902,postgresA,0.302,P08634,0.302
P25903,postgresA,3.291,P08634,3.291
P25904,postgresC,7.071,P08635,7.071
P25905,postgresC,5.386,P08635,5.386
P25906,postgresB,8.266,P08635,8.266
P25907,postgresA,7.096,P08636,7.096
P25908,postgresC,7.777,P08636,7.777
P25909,postgresC,7.293,P08636,7.293
P25910,postgresA,8.764,P08637,8.764
P25911,postgresC,6.64,P08637,6.64
P25912,postgresA,4.581,P08637,4.581
P25913,postgresA,2.62,P08638,2.62
P25914,postgresA,3.367,P08638,3.367
P25915,postgresC,2.715,P08638,2.715
P25916,postgresC,5.878,P08639,5.878
P25917,postgresA,6.018,P08639,6.018
P25918,postgresB,5.533,P08639,5.533
P25919,postgresB,5.134,P08640,5.134
P25920,postgresB,2.153,P08640,2.153
P25921,postgresB,7.725,P08640,7.725
P25922,postgresA,3.746,P08641,3.746
P25923,postgresB,8.053,P08641,8.053
P25924,postgresA,6.694,P08641,6.694
P25925,postgresC,0.054,P08642,0.054
P25926,postgresA,1.358,P08642,1.358
P25927,postgresC,7.619,P08642,7.619
P25928,postgresA,6.04,P08643,6.04
P25929,postgresB,2.643,P08643,2.643
P25930,postgresA,0.211,P08643,0.211
P25931,postgresB,2.972,P08644,2.972
P25932,postgresA,6.03,P08644,6.03
P25933,postgresC,2.261,P08644,2.261
P25934,postgresC,2.579,P08645,2.579
P25935,postgresB,5.824,P08645,5.824
P25936,postgresB,7.291,P08645,7.291
P25937,postgresB,5.488,P08646,5.488
P25938,postgresB,2.777,P08646,2.777
P25939,postgresA,0.357,P08646,0.357
P25940,postgresA,2.953,P08647,2.953
P25941,postgresA,5.696,P08647,5.696
P25942,postgresA,8.966,P08647,8.966
P25943,postgresB,5.128,P08648,5.128
P25944,postgresB,8.231,P08648,8.231
P25945,postgresB,0.304,P08648,0.304
P25946,postgresC,6.006,P08649,6.006
P25947,postgresC,1.038,P08649,1.038
P25948,postgresA,7.326,P08649,7.326
P25949,postgresC,8.482,P08650,8.482
P25950,postgresC,9.514,P08650,9.514
P25951,postgresC,3.555,P08650,3.555
P25952,postgresB,4.769,P08651,4.769
P25953,postgresB,5.822,P08651,5.822
P25954,postgresC,0.377,P08651,0.377
P25955,postgresB,4.906,P08652,4.906
P25956,postgresA,4.91,P08652,4.91
P25957,postgresC,6.971,P08652,6.971
P25958,postgresA,8.511,P08653,8.511
P25959,postgresC,3.779,P08653,3.779
P25960,postgresB,3.76,P08653,3.76
P25961,postgresA,5.237,P08654,5.237
P25962,postgresC,8.203,P08654,8.203
P25963,postgresB,8.236,P08654,8.236
P25964,postgresA,9.023,P08655,9.023
P25965,postgresC,0.039,P08655,0.039
P25966,postgresA,9.368,P08655,9.368
P25967,postgresA,3.211,P08656,3.211
P25968,postgresB,0.712,P08656,0.712
P25969,postgresC,5.874,P08656,5.874
P25970,postgresC,4.16,P08657,4.16
P25971,postgresC,7.516,P08657,7.516
P25972,postgresB,2.224,P08657,2.224
P25973,postgresB,7.601,P08658,7.601
P25974,postgresA,2.592,P08658,2.592
P25975,postgresA,2.8,P08658,2.8
P25976,postgresC,9.191,P08659,9.191
P25977,postgresA,5.097,P08659,5.097
P25978,postgresC,3.347,P08659,3.347
P25979,postgresB,4.621,P08660,4.621
P25980,postgresA,5.221,P08660,5.221
P25981,postgresA,9.971,P08660,9.971
P25982,postgresC,4.725,P08661,4.725
P25983,postgresA,9.626,P08661,9.626
P25984,postgresB,8.742,P08661,8.742
P25985,postgresC,6.465,P08662,6.465
P25986,postgresC,7.569,P08662,7.569
P25987,postgresB,8.915,P08662,8.915
P25988,postgresC,6.716,P08663,6.716
P25989,postgresA,2.167,P08663,2.167
P25990,postgresA,7.417,P08663,7.417
P25991,postgresA,7.997,P08664,7.997
P25992,postgresB,1.245,P08664,1.245
P25993,postgresA,5.917,P08664,5.917
P25994,postgresA,3.128,P08665,3.128
P25995,postgresA,3.299,P08665,3.299
P25996,postgresC,7.345,P08665,7.345
P25997,postgresB,0.086,P08666,0.086
