partsid,datalink,parents_partsid
P26776,postgresA,P08925
P26777,postgresB,P08926
P26778,postgresA,P08926
P26779,postgresB,P08926
P26780,postgresB,P08927
P26781,postgresB,P08927
P26782,postgresC,P08927
P26783,postgresA,P08928
P26784,postgresC,P08928
P26785,postgresB,P08928
P26786,postgresC,P08929
P26787,postgresB,P08929
P26788,postgresC,P08929
P26789,postgresA,P08930
P26790,postgresB,P08930
P26791,postgresB,P08930
P26792,postgresA,P08931
P26793,postgresC,P08931
P26794,postgresB,P08931
P26795,postgresA,P08932
P26796,postgresA,P08932
P26797,postgresA,P08932
P26798,postgresA,P08933
P26799,postgresC,P08933
P26800,postgresA,P08933
P26801,postgresC,P08934
P26802,postgresC,P08934
P26803,postgresA,P08934
P26804,postgresB,P08935
P26805,postgresB,P08935
P26806,postgresB,P08935
P26807,postgresC,P08936
P26808,postgresA,P08936
P26809,postgresB,P08936
P26810,postgresA,P08937
P26811,postgresB,P08937
P26812,postgresB,P08937
P26813,postgresB,P08938
P26814,postgresC,P08938
P26815,postgresB,P08938
P26816,postgresB,P08939
P26817,postgresB,P08939
P26818,postgresA,P08939
P26819,postgresA,P08940
P26820,postgresC,P08940
P26821,postgresB,P08940
P26822,postgresB,P08941
P26823,postgresB,P08941
P26824,postgresB,P08941
P26825,postgresA,P08942
P26826,postgresC,P08942
P26827,postgresC,P08942
P26828,postgresA,P08943
P26829,postgresA,P08943
P26830,postgresA,P08943
P26831,postgresA,P08944
P26832,postgresC,P08944
P26833,postgresA,P08944
P26834,postgresB,P08945
P26835,postgresB,P08945
P26836,postgresC,P08945
P26837,postgresA,P08946
P26838,postgresA,P08946
P26839,postgresA,P08946
P26840,postgresA,P08947
P26841,postgresC,P08947
P26842,postgresC,P08947
P26843,postgresA,P08948
P26844,postgresA,P08948
P26845,postgresC,P08948
P26846,postgresC,P08949
P26847,postgresA,P08949
P26848,postgresC,P08949
P26849,postgresB,P08950
P26850,postgresB,P08950
P26851,postgresA,P08950
P26852,postgresB,P08951
P26853,postgresC,P08951
P26854,postgresB,P08951
P26855,postgresB,P08952
P26856,postgresA,P08952
P26857,postgresB,P08952
P26858,postgresB,P08953
P26859,postgresA,P08953
P26860,postgresA,P08953
P26861,postgresB,P08954
P26862,postgresB,P08954
P26863,postgresA,P08954
P26864,postgresA,P08955
P26865,postgresA,P08955
P26866,postgresC,P08955
P26867,postgresA,P08956
P26868,postgresA,P08956
P26869,postgresA,P08956
P26870,postgresA,P08957
P26871,postgresA,P08957
P26872,postgresB,P08957
P26873,postgresC,P08958
P26874,postgresA,P08958
P26875,postgresB,P08958
P26876,postgresA,P08959
P26877,postgresA,P08959
P26878,postgresA,P08959
P26879,postgresA,P08960
P26880,postgresC,P08960
P26881,postgresB,P08960
P26882,postgresC,P08961
P26883,postgresA,P08961
P26884,postgresA,P08961
P26885,postgresB,P08962
P26886,postgresC,P08962
P26887,postgresC,P08962
P26888,postgresC,P08963
P26889,postgresB,P08963
P26890,postgresC,P08963
P26891,postgresC,P08964
P26892,postgresA,P08964
P26893,postgresB,P08964
P26894,postgresC,P08965
P26895,postgresA,P08965
P26896,postgresC,P08965
P26897,postgresA,P08966
P26898,postgresB,P08966
P26899,postgresC,P08966
P26900,postgresA,P08967
P26901,postgresA,P08967
P26902,postgresA,P08967
P26903,postgresC,P08968
P26904,postgresA,P08968
P26905,postgresC,P08968
P26906,postgresA,P08969
P26907,postgresB,P08969
P26908,postgresB,P08969
P26909,postgresA,P08970
P26910,postgresC,P08970
P26911,postgresB,P08970
P26912,postgresC,P08971
P26913,postgresB,P08971
P26914,postgresC,P08971
P26915,postgresC,P08972
P26916,postgresA,P08972
P26917,postgresB,P08972
P26918,postgresC,P08973
P26919,postgresC,P08973
P26920,postgresB,P08973
P26921,postgresC,P08974
P26922,postgresB,P08974
P26923,postgresC,P08974
P26924,postgresB,P08975
P26925,postgresB,P08975
P26926,postgresC,P08975
P26927,postgresA,P08976
P26928,postgresC,P08976
P26929,postgresC,P08976
P26930,postgresC,P08977
P26931,postgresA,P08977
P26932,postgresB,P08977
P26933,postgresB,P08978
P26934,postgresC,P08978
P26935,postgresA,P08978
P26936,postgresA,P08979
P26937,postgresC,P08979
P26938,postgresC,P08979
P26939,postgresB,P08980
P26940,postgresA,P08980
P26941,postgresB,P08980
P26942,postgresC,P08981
P26943,postgresA,P08981
P26944,postgresC,P08981
P26945,postgresB,P08982
P26946,postgresC,P08982
P26947,postgresC,P08982
P26948,postgresB,P08983
P26949,postgresB,P08983
P26950,postgresA,P08983
P26951,postgresA,P08984
P26952,postgresC,P08984
P26953,postgresA,P08984
P26954,postgresB,P08985
P26955,postgresB,P08985
P26956,postgresA,P08985
P26957,postgresC,P08986
P26958,postgresC,P08986
P26959,postgresA,P08986
P26960,postgresC,P08987
P26961,postgresC,P08987
P26962,postgresC,P08987
P26963,postgresA,P08988
P26964,postgresA,P08988
P26965,postgresB,P08988
P26966,postgresB,P08989
P26967,postgresA,P08989
P26968,postgresA,P08989
P26969,postgresC,P08990
P26970,postgresA,P08990
P26971,postgresB,P08990
P26972,postgresA,P08991
P26973,postgresA,P08991
P26974,postgresC,P08991
P26975,postgresA,P08992
P26976,postgresC,P08992
P26977,postgresB,P08992
P26978,postgresA,P08993
P26979,postgresB,P08993
P26980,postgresA,P08993
P26981,postgresC,P08994
P26982,postgresC,P08994
P26983,postgresB,P08994
P26984,postgresB,P08995
P26985,postgresA,P08995
P26986,postgresC,P08995
P26987,postgresB,P08996
P26988,postgresC,P08996
P26989,postgresA,P08996
P26990,postgresC,P08997
P26991,postgresA,P08997
P26992,postgresA,P08997
P26993,postgresA,P08998
P26994,postgresB,P08998
P26995,postgresA,P08998
P26996,postgresC,P08999
P26997,postgresB,P08999
P26998,postgresB,P08999
P26999,postgresC,P09000
P27000,postgresA,P09000
P27001,postgresB,P09000
P27002,postgresB,P09001
P27003,postgresB,P09001
P27004,postgresA,P09001
P27005,postgresB,P09002
P27006,postgresC,P09002
P27007,postgresA,P09002
P27008,postgresA,P09003
P27009,postgresA,P09003
P27010,postgresC,P09003
P27011,postgresB,P09004
P27012,postgresA,P09004
P27013,postgresC,P09004
P27014,postgresB,P09005
P27015,postgresB,P09005
P27016,postgresA,P09005
P27017,postgresC,P09006
P27018,postgresB,P09006
P27019,postgresA,P09006
P27020,postgresC,P09007
P27021,postgresB,P09007
P27022,postgresB,P09007
P27023,postgresB,P09008
P27024,postgresA,P09008
P27025,postgresC,P09008
P27026,postgresA,P09009
P27027,postgresA,P09009
P27028,postgresB,P09009
P27029,postgresA,P09010
P27030,postgresC,P09010
P27031,postgresA,P09010
P27032,postgresB,P09011
P27033,postgresC,P09011
P27034,postgresB,P09011
P27035,postgresB,P09012
P27036,postgresA,P09012
P27037,postgresA,P09012
P27038,postgresA,P09013
P27039,postgresA,P09013
P27040,postgresB,P09013
P27041,postgresA,P09014
P27042,postgresB,P09014
P27043,postgresC,P09014
P27044,postgresC,P09015
P27045,postgresC,P09015
P27046,postgresA,P09015
P27047,postgresA,P09016
P27048,postgresC,P09016
P27049,postgresA,P09016
P27050,postgresC,P09017
P27051,postgresA,P09017
P27052,postgresC,P09017
P27053,postgresC,P09018
P27054,postgresB,P09018
P27055,postgresB,P09018
P27056,postgresB,P09019
P27057,postgresC,P09019
P27058,postgresB,P09019
P27059,postgresA,P09020
P27060,postgresB,P09020
P27061,postgresA,P09020
P27062,postgresB,P09021
P27063,postgresB,P09021
P27064,postgresC,P09021
P27065,postgresC,P09022
P27066,postgresC,P09022
P27067,postgresC,P09022
P27068,postgresA,P09023
P27069,postgresC,P09023
P27070,postgresC,P09023
P27071,postgresB,P09024
P27072,postgresC,P09024
P27073,postgresB,P09024
P27074,postgresA,P09025
P27075,postgresB,P09025
P27076,postgresA,P09025
P27077,postgresB,P09026
P27078,postgresA,P09026
P27079,postgresC,P09026
P27080,postgresB,P09027
P27081,postgresA,P09027
P27082,postgresA,P09027
P27083,postgresB,P09028
P27084,postgresB,P09028
P27085,postgresA,P09028
P27086,postgresA,P09029
P27087,postgresC,P09029
P27088,postgresA,P09029
P27089,postgresA,P09030
P27090,postgresC,P09030
P27091,postgresB,P09030
P27092,postgresA,P09031
P27093,postgresA,P09031
P27094,postgresC,P09031
P27095,postgresA,P09032
P27096,postgresC,P09032
P27097,postgresB,P09032
P27098,postgresB,P09033
P27099,postgresA,P09033
P27100,postgresC,P09033
P27101,postgresC,P09034
P27102,postgresC,P09034
P27103,postgresB,P09034
P27104,postgresA,P09035
P27105,postgresB,P09035
P27106,postgresB,P09035
P27107,postgresB,P09036
P27108,postgresC,P09036
P27109,postgresC,P09036
P27110,postgresA,P09037
P27111,postgresC,P09037
P27112,postgresA,P09037
P27113,postgresB,P09038
P27114,postgresA,P09038
P27115,postgresA,P09038
P27116,postgresB,P09039
P27117,postgresC,P09039
P27118,postgresB,P09039
P27119,postgresA,P09040
P27120,postgresC,P09040
P27121,postgresC,P09040
P27122,postgresB,P09041
P27123,postgresB,P09041
P27124,postgresB,P09041
P27125,postgresA,P09042
P27126,postgresB,P09042
P27127,postgresC,P09042
P27128,postgresA,P09043
P27129,postgresC,P09043
P27130,postgresC,P09043
P27131,postgresC,P09044
P27132,postgresC,P09044
P27133,postgresC,P09044
P27134,postgresB,P09045
P27135,postgresA,P09045
P27136,postgresC,P09045
P27137,postgresA,P09046
P27138,postgresB,P09046
P27139,postgresB,P09046
P27140,postgresB,P09047
P27141,postgresB,P09047
P27142,postgresA,P09047
P27143,postgresA,P09048
P27144,postgresA,P09048
P27145,postgresA,P09048
P27146,postgresA,P09049
P27147,postgresA,P09049
P27148,postgresA,P09049
P27149,postgresC,P09050
P27150,postgresA,P09050
P27151,postgresB,P09050
P27152,postgresA,P09051
P27153,postgresB,P09051
P27154,postgresA,P09051
P27155,postgresC,P09052
P27156,postgresC,P09052
P27157,postgresB,P09052
P27158,postgresC,P09053
P27159,postgresC,P09053
P27160,postgresA,P09053
P27161,postgresB,P09054
P27162,postgresC,P09054
P27163,postgresB,P09054
P27164,postgresA,P09055
P27165,postgresC,P09055
P27166,postgresB,P09055
P27167,postgresA,P09056
P27168,postgresC,P09056
P27169,postgresB,P09056
P27170,postgresA,P09057
P27171,postgresC,P09057
P27172,postgresC,P09057
P27173,postgresC,P09058
P27174,postgresB,P09058
P27175,postgresB,P09058
P27176,postgresC,P09059
P27177,postgresA,P09059
P27178,postgresA,P09059
P27179,postgresA,P09060
P27180,postgresC,P09060
P27181,postgresA,P09060
P27182,postgresB,P09061
P27183,postgresC,P09061
P27184,postgresB,P09061
P27185,postgresB,P09062
P27186,postgresC,P09062
P27187,postgresB,P09062
P27188,postgresB,P09063
P27189,postgresB,P09063
P27190,postgresA,P09063
P27191,postgresA,P09064
P27192,postgresB,P09064
P27193,postgresC,P09064
P27194,postgresC,P09065
P27195,postgresB,P09065
P27196,postgresC,P09065
P27197,postgresA,P09066
P27198,postgresB,P09066
P27199,postgresB,P09066
P27200,postgresB,P09067
P27201,postgresC,P09067
P27202,postgresC,P09067
P27203,postgresB,P09068
P27204,postgresB,P09068
P27205,postgresC,P09068
P27206,postgresC,P09069
P27207,postgresB,P09069
P27208,postgresA,P09069
P27209,postgresC,P09070
P27210,postgresC,P09070
P27211,postgresB,P09070
P27212,postgresC,P09071
P27213,postgresB,P09071
P27214,postgresC,P09071
P27215,postgresA,P09072
P27216,postgresC,P09072
P27217,postgresC,P09072
P27218,postgresB,P09073
P27219,postgresC,P09073
P27220,postgresA,P09073
P27221,postgresC,P09074
P27222,postgresC,P09074
P27223,postgresA,P09074
P27224,postgresC,P09075
P27225,postgresA,P09075
P27226,postgresA,P09075
P27227,postgresB,P09076
P27228,postgresB,P09076
P27229,postgresB,P09076
P27230,postgresB,P09077
P27231,postgresC,P09077
P27232,postgresC,P09077
P27233,postgresA,P09078
P27234,postgresA,P09078
P27235,postgresC,P09078
P27236,postgresB,P09079
P27237,postgresC,P09079
P27238,postgresA,P09079
P27239,postgresC,P09080
P27240,postgresA,P09080
P27241,postgresC,P09080
P27242,postgresC,P09081
P27243,postgresA,P09081
P27244,postgresA,P09081
P27245,postgresB,P09082
P27246,postgresA,P09082
P27247,postgresC,P09082
P27248,postgresC,P09083
P27249,postgresA,P09083
P27250,postgresA,P09083
P27251,postgresB,P09084
P27252,postgresB,P09084
P27253,postgresB,P09084
P27254,postgresA,P09085
P27255,postgresC,P09085
P27256,postgresC,P09085
P27257,postgresA,P09086
P27258,postgresA,P09086
P27259,postgresC,P09086
P27260,postgresB,P09087
P27261,postgresC,P09087
P27262,postgresA,P09087
P27263,postgresC,P09088
P27264,postgresC,P09088
P27265,postgresA,P09088
P27266,postgresC,P09089
P27267,postgresA,P09089
P27268,postgresA,P09089
P27269,postgresB,P09090
P27270,postgresA,P09090
P27271,postgresC,P09090
P27272,postgresA,P09091
P27273,postgresB,P09091
P27274,postgresC,P09091
P27275,postgresA,P09092
P27276,postgresC,P09092
P27277,postgresB,P09092
P27278,postgresC,P09093
P27279,postgresA,P09093
P27280,postgresC,P09093
P27281,postgresB,P09094
P27282,postgresC,P09094
P27283,postgresA,P09094
P27284,postgresA,P09095
P27285,postgresB,P09095
P27286,postgresB,P09095
P27287,postgresA,P09096
P27288,postgresC,P09096
P27289,postgresC,P09096
P27290,postgresC,P09097
P27291,postgresB,P09097
P27292,postgresA,P09097
P27293,postgresB,P09098
P27294,postgresB,P09098
P27295,postgresC,P09098
P27296,postgresC,P09099
P27297,postgresC,P09099
P27298,postgresC,P09099
P27299,postgresB,P09100
P27300,postgresA,P09100
P27301,postgresA,P09100
P27302,postgresB,P09101
P27303,postgresB,P09101
P27304,postgresA,P09101
P27305,postgresA,P09102
P27306,postgresC,P09102
P27307,postgresC,P09102
P27308,postgresB,P09103
P27309,postgresA,P09103
P27310,postgresC,P09103
P27311,postgresB,P09104
P27312,postgresC,P09104
P27313,postgresC,P09104
P27314,postgresA,P09105
P27315,postgresB,P09105
P27316,postgresA,P09105
P27317,postgresC,P09106
P27318,postgresC,P09106
P27319,postgresB,P09106
P27320,postgresC,P09107
P27321,postgresA,P09107
P27322,postgresB,P09107
P27323,postgresC,P09108
P27324,postgresB,P09108
P27325,postgresB,P09108
P27326,postgresB,P09109
P27327,postgresB,P09109
P27328,postgresC,P09109
P27329,postgresB,P09110
P27330,postgresB,P09110
P27331,postgresC,P09110
P27332,postgresC,P09111
P27333,postgresB,P09111
P27334,postgresB,P09111
P27335,postgresA,P09112
P27336,postgresA,P09112
P27337,postgresB,P09112
P27338,postgresA,P09113
P27339,postgresC,P09113
P27340,postgresB,P09113
P27341,postgresA,P09114
P27342,postgresA,P09114
P27343,postgresC,P09114
P27344,postgresB,P09115
P27345,postgresA,P09115
P27346,postgresC,P09115
P27347,postgresA,P09116
P27348,postgresA,P09116
P27349,postgresA,P09116
P27350,postgresC,P09117
P27351,postgresA,P09117
P27352,postgresB,P09117
P27353,postgresC,P09118
P27354,postgresA,P09118
P27355,postgresA,P09118
P27356,postgresB,P09119
P27357,postgresA,P09119
P27358,postgresA,P09119
P27359,postgresB,P09120
P27360,postgresA,P09120
P27361,postgresB,P09120
P27362,postgresC,P09121
P27363,postgresC,P09121
P27364,postgresB,P09121
P27365,postgresC,P09122
P27366,postgresA,P09122
P27367,postgresB,P09122
P27368,postgresA,P09123
P27369,postgresA,P09123
P27370,postgresC,P09123
P27371,postgresA,P09124
P27372,postgresC,P09124
P27373,postgresA,P09124
P27374,postgresA,P09125
P27375,postgresB,P09125
P27376,postgresA,P09125
P27377,postgresB,P09126
P27378,postgresB,P09126
P27379,postgresA,P09126
P27380,postgresA,P09127
P27381,postgresA,P09127
P27382,postgresC,P09127
P27383,postgresB,P09128
P27384,postgresC,P09128
P27385,postgresB,P09128
P27386,postgresB,P09129
P27387,postgresB,P09129
P27388,postgresC,P09129
P27389,postgresB,P09130
P27390,postgresC,P09130
P27391,postgresA,P09130
P27392,postgresA,P09131
P27393,postgresB,P09131
P27394,postgresC,P09131
P27395,postgresB,P09132
P27396,postgresA,P09132
P27397,postgresA,P09132
P27398,postgresB,P09133
P27399,postgresB,P09133
P27400,postgresA,P09133
P27401,postgresC,P09134
P27402,postgresC,P09134
P27403,postgresB,P09134
P27404,postgresC,P09135
P27405,postgresC,P09135
P27406,postgresC,P09135
P27407,postgresB,P09136
P27408,postgresA,P09136
P27409,postgresA,P09136
P27410,postgresA,P09137
P27411,postgresC,P09137
P27412,postgresA,P09137
P27413,postgresC,P09138
P27414,postgresB,P09138
P27415,postgresC,P09138
P27416,postgresC,P09139
P27417,postgresA,P09139
P27418,postgresB,P09139
P27419,postgresA,P09140
P27420,postgresB,P09140
P27421,postgresB,P09140
P27422,postgresA,P09141
P27423,postgresC,P09141
P27424,postgresC,P09141
P27425,postgresA,P09142
P27426,postgresA,P09142
P27427,postgresC,P09142
P27428,postgresB,P09143
P27429,postgresA,P09143
P27430,postgresC,P09143
P27431,postgresC,P09144
P27432,postgresB,P09144
P27433,postgresA,P09144
P27434,postgresC,P09145
P27435,postgresC,P09145
P27436,postgresB,P09145
P27437,postgresB,P09146
P27438,postgresC,P09146
P27439,postgresA,P09146
P27440,postgresC,P09147
P27441,postgresB,P09147
P27442,postgresC,P09147
P27443,postgresC,P09148
P27444,postgresC,P09148
P27445,postgresA,P09148
P27446,postgresA,P09149
P27447,postgresB,P09149
P27448,postgresC,P09149
P27449,postgresA,P09150
P27450,postgresA,P09150
P27451,postgresA,P09150
P27452,postgresA,P09151
P27453,postgresC,P09151
P27454,postgresC,P09151
P27455,postgresA,P09152
P27456,postgresB,P09152
P27457,postgresC,P09152
P27458,postgresC,P09153
P27459,postgresC,P09153
P27460,postgresC,P09153
P27461,postgresB,P09154
P27462,postgresB,P09154
P27463,postgresB,P09154
P27464,postgresB,P09155
P27465,postgresB,P09155
P27466,postgresB,P09155
P27467,postgresA,P09156
P27468,postgresC,P09156
P27469,postgresC,P09156
P27470,postgresB,P09157
P27471,postgresC,P09157
P27472,postgresC,P09157
P27473,postgresA,P09158
P27474,postgresC,P09158
P27475,postgresB,P09158
P27476,postgresA,P09159
P27477,postgresC,P09159
P27478,postgresC,P09159
P27479,postgresB,P09160
P27480,postgresB,P09160
P27481,postgresA,P09160
P27482,postgresB,P09161
P27483,postgresA,P09161
P27484,postgresB,P09161
P27485,postgresA,P09162
P27486,postgresB,P09162
P27487,postgresA,P09162
P27488,postgresB,P09163
P27489,postgresC,P09163
P27490,postgresC,P09163
P27491,postgresA,P09164
P27492,postgresC,P09164
P27493,postgresC,P09164
P27494,postgresC,P09165
P27495,postgresB,P09165
P27496,postgresB,P09165
P27497,postgresA,P09166
P27498,postgresA,P09166
P27499,postgresC,P09166
P27500,postgresB,P09167
