partsid,datalink,parents_partsid
P09254,postgresA,P03085
P09255,postgresB,P03085
P09256,postgresA,P03085
P09257,postgresA,P03086
P09258,postgresA,P03086
P09259,postgresB,P03086
P09260,postgresA,P03087
P09261,postgresB,P03087
P09262,postgresB,P03087
P09263,postgresA,P03088
P09264,postgresA,P03088
P09265,postgresA,P03088
P09266,postgresA,P03089
P09267,postgresA,P03089
P09268,postgresA,P03089
P09269,postgresB,P03090
P09270,postgresB,P03090
P09271,postgresC,P03090
P09272,postgresC,P03091
P09273,postgresB,P03091
P09274,postgresC,P03091
P09275,postgresC,P03092
P09276,postgresA,P03092
P09277,postgresA,P03092
P09278,postgresA,P03093
P09279,postgresC,P03093
P09280,postgresB,P03093
P09281,postgresA,P03094
P09282,postgresA,P03094
P09283,postgresB,P03094
P09284,postgresB,P03095
P09285,postgresA,P03095
P09286,postgresA,P03095
P09287,postgresC,P03096
P09288,postgresC,P03096
P09289,postgresB,P03096
P09290,postgresA,P03097
P09291,postgresA,P03097
P09292,postgresB,P03097
P09293,postgresB,P03098
P09294,postgresB,P03098
P09295,postgresC,P03098
P09296,postgresA,P03099
P09297,postgresC,P03099
P09298,postgresA,P03099
P09299,postgresA,P03100
P09300,postgresB,P03100
P09301,postgresC,P03100
P09302,postgresC,P03101
P09303,postgresB,P03101
P09304,postgresB,P03101
P09305,postgresC,P03102
P09306,postgresC,P03102
P09307,postgresA,P03102
P09308,postgresB,P03103
P09309,postgresA,P03103
P09310,postgresA,P03103
P09311,postgresB,P03104
P09312,postgresA,P03104
P09313,postgresA,P03104
P09314,postgresB,P03105
P09315,postgresC,P03105
P09316,postgresC,P03105
P09317,postgresB,P03106
P09318,postgresB,P03106
P09319,postgresB,P03106
P09320,postgresC,P03107
P09321,postgresB,P03107
P09322,postgresC,P03107
P09323,postgresB,P03108
P09324,postgresB,P03108
P09325,postgresC,P03108
P09326,postgresC,P03109
P09327,postgresB,P03109
P09328,postgresA,P03109
P09329,postgresC,P03110
P09330,postgresA,P03110
P09331,postgresB,P03110
P09332,postgresB,P03111
P09333,postgresA,P03111
P09334,postgresC,P03111
P09335,postgresB,P03112
P09336,postgresC,P03112
P09337,postgresA,P03112
P09338,postgresC,P03113
P09339,postgresA,P03113
P09340,postgresB,P03113
P09341,postgresB,P03114
P09342,postgresC,P03114
P09343,postgresC,P03114
P09344,postgresC,P03115
P09345,postgresA,P03115
P09346,postgresA,P03115
P09347,postgresC,P03116
P09348,postgresC,P03116
P09349,postgresA,P03116
P09350,postgresC,P03117
P09351,postgresC,P03117
P09352,postgresC,P03117
P09353,postgresB,P03118
P09354,postgresA,P03118
P09355,postgresB,P03118
P09356,postgresC,P03119
P09357,postgresB,P03119
P09358,postgresC,P03119
P09359,postgresB,P03120
P09360,postgresC,P03120
P09361,postgresB,P03120
P09362,postgresB,P03121
P09363,postgresC,P03121
P09364,postgresC,P03121
P09365,postgresB,P03122
P09366,postgresB,P03122
P09367,postgresB,P03122
P09368,postgresB,P03123
P09369,postgresC,P03123
P09370,postgresA,P03123
P09371,postgresA,P03124
P09372,postgresB,P03124
P09373,postgresB,P03124
P09374,postgresB,P03125
P09375,postgresC,P03125
P09376,postgresB,P03125
P09377,postgresC,P03126
P09378,postgresC,P03126
P09379,postgresB,P03126
P09380,postgresB,P03127
P09381,postgresA,P03127
P09382,postgresC,P03127
P09383,postgresB,P03128
P09384,postgresB,P03128
P09385,postgresC,P03128
P09386,postgresB,P03129
P09387,postgresC,P03129
P09388,postgresA,P03129
P09389,postgresA,P03130
P09390,postgresC,P03130
P09391,postgresB,P03130
P09392,postgresC,P03131
P09393,postgresA,P03131
P09394,postgresC,P03131
P09395,postgresA,P03132
P09396,postgresA,P03132
P09397,postgresC,P03132
P09398,postgresA,P03133
P09399,postgresB,P03133
P09400,postgresA,P03133
P09401,postgresC,P03134
P09402,postgresB,P03134
P09403,postgresB,P03134
P09404,postgresB,P03135
P09405,postgresA,P03135
P09406,postgresA,P03135
P09407,postgresA,P03136
P09408,postgresA,P03136
P09409,postgresB,P03136
P09410,postgresC,P03137
P09411,postgresB,P03137
P09412,postgresA,P03137
P09413,postgresA,P03138
P09414,postgresA,P03138
P09415,postgresB,P03138
P09416,postgresA,P03139
P09417,postgresB,P03139
P09418,postgresB,P03139
P09419,postgresB,P03140
P09420,postgresC,P03140
P09421,postgresA,P03140
P09422,postgresC,P03141
P09423,postgresC,P03141
P09424,postgresB,P03141
P09425,postgresA,P03142
P09426,postgresA,P03142
P09427,postgresB,P03142
P09428,postgresB,P03143
P09429,postgresC,P03143
P09430,postgresC,P03143
P09431,postgresA,P03144
P09432,postgresB,P03144
P09433,postgresA,P03144
P09434,postgresC,P03145
P09435,postgresB,P03145
P09436,postgresC,P03145
P09437,postgresB,P03146
P09438,postgresC,P03146
P09439,postgresC,P03146
P09440,postgresA,P03147
P09441,postgresB,P03147
P09442,postgresC,P03147
P09443,postgresB,P03148
P09444,postgresA,P03148
P09445,postgresA,P03148
P09446,postgresC,P03149
P09447,postgresC,P03149
P09448,postgresB,P03149
P09449,postgresB,P03150
P09450,postgresB,P03150
P09451,postgresC,P03150
P09452,postgresC,P03151
P09453,postgresC,P03151
P09454,postgresA,P03151
P09455,postgresA,P03152
P09456,postgresC,P03152
P09457,postgresA,P03152
P09458,postgresB,P03153
P09459,postgresB,P03153
P09460,postgresB,P03153
P09461,postgresC,P03154
P09462,postgresA,P03154
P09463,postgresB,P03154
P09464,postgresA,P03155
P09465,postgresC,P03155
P09466,postgresB,P03155
P09467,postgresB,P03156
P09468,postgresA,P03156
P09469,postgresC,P03156
P09470,postgresA,P03157
P09471,postgresB,P03157
P09472,postgresA,P03157
P09473,postgresB,P03158
P09474,postgresC,P03158
P09475,postgresC,P03158
P09476,postgresA,P03159
P09477,postgresC,P03159
P09478,postgresA,P03159
P09479,postgresA,P03160
P09480,postgresC,P03160
P09481,postgresB,P03160
P09482,postgresC,P03161
P09483,postgresB,P03161
P09484,postgresA,P03161
P09485,postgresA,P03162
P09486,postgresC,P03162
P09487,postgresB,P03162
P09488,postgresB,P03163
P09489,postgresC,P03163
P09490,postgresB,P03163
P09491,postgresC,P03164
P09492,postgresB,P03164
P09493,postgresC,P03164
P09494,postgresC,P03165
P09495,postgresC,P03165
P09496,postgresB,P03165
P09497,postgresC,P03166
P09498,postgresC,P03166
P09499,postgresA,P03166
P09500,postgresC,P03167
P09501,postgresC,P03167
P09502,postgresA,P03167
P09503,postgresA,P03168
P09504,postgresB,P03168
P09505,postgresB,P03168
P09506,postgresC,P03169
P09507,postgresB,P03169
P09508,postgresC,P03169
P09509,postgresC,P03170
P09510,postgresA,P03170
P09511,postgresB,P03170
P09512,postgresC,P03171
P09513,postgresB,P03171
P09514,postgresA,P03171
P09515,postgresC,P03172
P09516,postgresB,P03172
P09517,postgresC,P03172
P09518,postgresC,P03173
P09519,postgresB,P03173
P09520,postgresC,P03173
P09521,postgresC,P03174
P09522,postgresA,P03174
P09523,postgresA,P03174
P09524,postgresC,P03175
P09525,postgresB,P03175
P09526,postgresB,P03175
P09527,postgresC,P03176
P09528,postgresA,P03176
P09529,postgresC,P03176
P09530,postgresA,P03177
P09531,postgresB,P03177
P09532,postgresA,P03177
P09533,postgresA,P03178
P09534,postgresB,P03178
P09535,postgresA,P03178
P09536,postgresA,P03179
P09537,postgresC,P03179
P09538,postgresC,P03179
P09539,postgresC,P03180
P09540,postgresB,P03180
P09541,postgresC,P03180
P09542,postgresC,P03181
P09543,postgresA,P03181
P09544,postgresB,P03181
P09545,postgresA,P03182
P09546,postgresB,P03182
P09547,postgresA,P03182
P09548,postgresC,P03183
P09549,postgresA,P03183
P09550,postgresB,P03183
P09551,postgresA,P03184
P09552,postgresC,P03184
P09553,postgresC,P03184
P09554,postgresC,P03185
P09555,postgresA,P03185
P09556,postgresC,P03185
P09557,postgresC,P03186
P09558,postgresA,P03186
P09559,postgresB,P03186
P09560,postgresA,P03187
P09561,postgresA,P03187
P09562,postgresC,P03187
P09563,postgresB,P03188
P09564,postgresC,P03188
P09565,postgresA,P03188
P09566,postgresC,P03189
P09567,postgresB,P03189
P09568,postgresB,P03189
P09569,postgresB,P03190
P09570,postgresB,P03190
P09571,postgresB,P03190
P09572,postgresC,P03191
P09573,postgresA,P03191
P09574,postgresC,P03191
P09575,postgresA,P03192
P09576,postgresA,P03192
P09577,postgresC,P03192
P09578,postgresB,P03193
P09579,postgresB,P03193
P09580,postgresB,P03193
P09581,postgresA,P03194
P09582,postgresC,P03194
P09583,postgresB,P03194
P09584,postgresA,P03195
P09585,postgresB,P03195
P09586,postgresA,P03195
P09587,postgresB,P03196
P09588,postgresA,P03196
P09589,postgresC,P03196
P09590,postgresB,P03197
P09591,postgresA,P03197
P09592,postgresC,P03197
P09593,postgresC,P03198
P09594,postgresB,P03198
P09595,postgresC,P03198
P09596,postgresA,P03199
P09597,postgresB,P03199
P09598,postgresC,P03199
P09599,postgresC,P03200
P09600,postgresA,P03200
P09601,postgresA,P03200
P09602,postgresC,P03201
P09603,postgresC,P03201
P09604,postgresB,P03201
P09605,postgresA,P03202
P09606,postgresB,P03202
P09607,postgresA,P03202
P09608,postgresB,P03203
P09609,postgresA,P03203
P09610,postgresA,P03203
P09611,postgresC,P03204
P09612,postgresC,P03204
P09613,postgresA,P03204
P09614,postgresB,P03205
P09615,postgresA,P03205
P09616,postgresA,P03205
P09617,postgresA,P03206
P09618,postgresC,P03206
P09619,postgresA,P03206
P09620,postgresB,P03207
P09621,postgresC,P03207
P09622,postgresA,P03207
P09623,postgresA,P03208
P09624,postgresC,P03208
P09625,postgresC,P03208
P09626,postgresA,P03209
P09627,postgresC,P03209
P09628,postgresB,P03209
P09629,postgresC,P03210
P09630,postgresC,P03210
P09631,postgresA,P03210
P09632,postgresA,P03211
P09633,postgresA,P03211
P09634,postgresC,P03211
P09635,postgresB,P03212
P09636,postgresA,P03212
P09637,postgresA,P03212
P09638,postgresC,P03213
P09639,postgresB,P03213
P09640,postgresC,P03213
P09641,postgresC,P03214
P09642,postgresC,P03214
P09643,postgresA,P03214
P09644,postgresC,P03215
P09645,postgresC,P03215
P09646,postgresB,P03215
P09647,postgresA,P03216
P09648,postgresB,P03216
P09649,postgresA,P03216
P09650,postgresA,P03217
P09651,postgresC,P03217
P09652,postgresA,P03217
P09653,postgresC,P03218
P09654,postgresC,P03218
P09655,postgresA,P03218
P09656,postgresC,P03219
P09657,postgresB,P03219
P09658,postgresB,P03219
P09659,postgresC,P03220
P09660,postgresB,P03220
P09661,postgresB,P03220
P09662,postgresB,P03221
P09663,postgresA,P03221
P09664,postgresB,P03221
P09665,postgresA,P03222
P09666,postgresC,P03222
P09667,postgresA,P03222
P09668,postgresA,P03223
P09669,postgresC,P03223
P09670,postgresA,P03223
P09671,postgresA,P03224
P09672,postgresB,P03224
P09673,postgresC,P03224
P09674,postgresA,P03225
P09675,postgresB,P03225
P09676,postgresB,P03225
P09677,postgresC,P03226
P09678,postgresA,P03226
P09679,postgresB,P03226
P09680,postgresA,P03227
P09681,postgresB,P03227
P09682,postgresC,P03227
P09683,postgresA,P03228
P09684,postgresB,P03228
P09685,postgresC,P03228
P09686,postgresC,P03229
P09687,postgresC,P03229
P09688,postgresA,P03229
P09689,postgresA,P03230
P09690,postgresC,P03230
P09691,postgresB,P03230
P09692,postgresC,P03231
P09693,postgresB,P03231
P09694,postgresC,P03231
P09695,postgresB,P03232
P09696,postgresB,P03232
P09697,postgresC,P03232
P09698,postgresA,P03233
P09699,postgresA,P03233
P09700,postgresC,P03233
P09701,postgresB,P03234
P09702,postgresB,P03234
P09703,postgresB,P03234
P09704,postgresB,P03235
P09705,postgresB,P03235
P09706,postgresA,P03235
P09707,postgresC,P03236
P09708,postgresA,P03236
P09709,postgresB,P03236
P09710,postgresC,P03237
P09711,postgresC,P03237
P09712,postgresA,P03237
P09713,postgresA,P03238
P09714,postgresC,P03238
P09715,postgresC,P03238
P09716,postgresB,P03239
P09717,postgresA,P03239
P09718,postgresB,P03239
P09719,postgresC,P03240
P09720,postgresB,P03240
P09721,postgresC,P03240
P09722,postgresB,P03241
P09723,postgresB,P03241
P09724,postgresC,P03241
P09725,postgresC,P03242
P09726,postgresA,P03242
P09727,postgresB,P03242
P09728,postgresA,P03243
P09729,postgresA,P03243
P09730,postgresA,P03243
P09731,postgresA,P03244
P09732,postgresA,P03244
P09733,postgresB,P03244
P09734,postgresB,P03245
P09735,postgresB,P03245
P09736,postgresC,P03245
P09737,postgresA,P03246
P09738,postgresB,P03246
P09739,postgresC,P03246
P09740,postgresB,P03247
P09741,postgresB,P03247
P09742,postgresA,P03247
P09743,postgresC,P03248
P09744,postgresC,P03248
P09745,postgresC,P03248
P09746,postgresC,P03249
P09747,postgresC,P03249
P09748,postgresB,P03249
P09749,postgresC,P03250
P09750,postgresB,P03250
P09751,postgresA,P03250
P09752,postgresC,P03251
P09753,postgresB,P03251
P09754,postgresC,P03251
P09755,postgresC,P03252
P09756,postgresB,P03252
P09757,postgresA,P03252
P09758,postgresC,P03253
P09759,postgresC,P03253
P09760,postgresB,P03253
P09761,postgresB,P03254
P09762,postgresB,P03254
P09763,postgresC,P03254
P09764,postgresB,P03255
P09765,postgresA,P03255
P09766,postgresA,P03255
P09767,postgresA,P03256
P09768,postgresA,P03256
P09769,postgresC,P03256
P09770,postgresB,P03257
P09771,postgresB,P03257
P09772,postgresB,P03257
P09773,postgresC,P03258
P09774,postgresA,P03258
P09775,postgresB,P03258
P09776,postgresC,P03259
P09777,postgresC,P03259
P09778,postgresA,P03259
P09779,postgresA,P03260
P09780,postgresB,P03260
P09781,postgresB,P03260
P09782,postgresB,P03261
P09783,postgresA,P03261
P09784,postgresA,P03261
P09785,postgresC,P03262
P09786,postgresB,P03262
P09787,postgresC,P03262
P09788,postgresA,P03263
P09789,postgresB,P03263
P09790,postgresB,P03263
P09791,postgresC,P03264
P09792,postgresB,P03264
P09793,postgresA,P03264
P09794,postgresA,P03265
P09795,postgresB,P03265
P09796,postgresA,P03265
P09797,postgresC,P03266
P09798,postgresC,P03266
P09799,postgresB,P03266
P09800,postgresA,P03267
P09801,postgresB,P03267
P09802,postgresC,P03267
P09803,postgresC,P03268
P09804,postgresB,P03268
P09805,postgresB,P03268
P09806,postgresB,P03269
P09807,postgresB,P03269
P09808,postgresA,P03269
P09809,postgresC,P03270
P09810,postgresB,P03270
P09811,postgresB,P03270
P09812,postgresB,P03271
P09813,postgresA,P03271
P09814,postgresA,P03271
P09815,postgresC,P03272
P09816,postgresA,P03272
P09817,postgresC,P03272
P09818,postgresC,P03273
P09819,postgresA,P03273
P09820,postgresA,P03273
P09821,postgresB,P03274
P09822,postgresB,P03274
P09823,postgresA,P03274
P09824,postgresB,P03275
P09825,postgresA,P03275
P09826,postgresB,P03275
P09827,postgresB,P03276
P09828,postgresA,P03276
P09829,postgresA,P03276
P09830,postgresB,P03277
P09831,postgresB,P03277
P09832,postgresB,P03277
P09833,postgresC,P03278
P09834,postgresB,P03278
P09835,postgresA,P03278
P09836,postgresA,P03279
P09837,postgresA,P03279
P09838,postgresB,P03279
P09839,postgresB,P03280
P09840,postgresB,P03280
P09841,postgresC,P03280
P09842,postgresC,P03281
P09843,postgresC,P03281
P09844,postgresA,P03281
P09845,postgresC,P03282
P09846,postgresA,P03282
P09847,postgresC,P03282
P09848,postgresC,P03283
P09849,postgresC,P03283
P09850,postgresA,P03283
P09851,postgresC,P03284
P09852,postgresA,P03284
P09853,postgresB,P03284
P09854,postgresC,P03285
P09855,postgresA,P03285
P09856,postgresC,P03285
P09857,postgresA,P03286
P09858,postgresC,P03286
P09859,postgresB,P03286
P09860,postgresB,P03287
P09861,postgresB,P03287
P09862,postgresB,P03287
P09863,postgresC,P03288
P09864,postgresA,P03288
P09865,postgresB,P03288
P09866,postgresB,P03289
P09867,postgresC,P03289
P09868,postgresC,P03289
P09869,postgresC,P03290
P09870,postgresB,P03290
P09871,postgresC,P03290
P09872,postgresC,P03291
P09873,postgresC,P03291
P09874,postgresC,P03291
P09875,postgresC,P03292
P09876,postgresC,P03292
P09877,postgresA,P03292
P09878,postgresC,P03293
P09879,postgresC,P03293
P09880,postgresC,P03293
P09881,postgresB,P03294
P09882,postgresC,P03294
P09883,postgresA,P03294
P09884,postgresC,P03295
P09885,postgresA,P03295
P09886,postgresB,P03295
P09887,postgresC,P03296
P09888,postgresA,P03296
P09889,postgresB,P03296
P09890,postgresC,P03297
P09891,postgresB,P03297
P09892,postgresC,P03297
P09893,postgresC,P03298
P09894,postgresB,P03298
P09895,postgresC,P03298
P09896,postgresB,P03299
P09897,postgresC,P03299
P09898,postgresC,P03299
P09899,postgresC,P03300
P09900,postgresB,P03300
P09901,postgresC,P03300
P09902,postgresA,P03301
P09903,postgresC,P03301
P09904,postgresA,P03301
P09905,postgresC,P03302
P09906,postgresC,P03302
P09907,postgresC,P03302
P09908,postgresC,P03303
P09909,postgresA,P03303
P09910,postgresA,P03303
P09911,postgresC,P03304
P09912,postgresC,P03304
P09913,postgresB,P03304
P09914,postgresA,P03305
P09915,postgresA,P03305
P09916,postgresB,P03305
P09917,postgresB,P03306
P09918,postgresC,P03306
P09919,postgresB,P03306
P09920,postgresA,P03307
P09921,postgresA,P03307
P09922,postgresB,P03307
P09923,postgresC,P03308
P09924,postgresC,P03308
P09925,postgresB,P03308
P09926,postgresC,P03309
P09927,postgresC,P03309
P09928,postgresC,P03309
P09929,postgresA,P03310
P09930,postgresA,P03310
P09931,postgresC,P03310
P09932,postgresB,P03311
P09933,postgresC,P03311
P09934,postgresC,P03311
P09935,postgresC,P03312
P09936,postgresB,P03312
P09937,postgresA,P03312
P09938,postgresB,P03313
P09939,postgresB,P03313
P09940,postgresA,P03313
P09941,postgresC,P03314
P09942,postgresA,P03314
P09943,postgresB,P03314
P09944,postgresA,P03315
P09945,postgresC,P03315
P09946,postgresA,P03315
P09947,postgresA,P03316
P09948,postgresA,P03316
P09949,postgresB,P03316
P09950,postgresC,P03317
P09951,postgresB,P03317
P09952,postgresA,P03317
P09953,postgresA,P03318
P09954,postgresA,P03318
P09955,postgresC,P03318
P09956,postgresA,P03319
P09957,postgresB,P03319
P09958,postgresA,P03319
P09959,postgresA,P03320
P09960,postgresB,P03320
P09961,postgresB,P03320
P09962,postgresB,P03321
P09963,postgresA,P03321
P09964,postgresB,P03321
P09965,postgresA,P03322
P09966,postgresC,P03322
P09967,postgresC,P03322
P09968,postgresB,P03323
P09969,postgresC,P03323
P09970,postgresB,P03323
P09971,postgresC,P03324
P09972,postgresB,P03324
P09973,postgresA,P03324
P09974,postgresA,P03325
P09975,postgresB,P03325
P09976,postgresA,P03325
P09977,postgresB,P03326
P09978,postgresB,P03326
