partsid,datalink,cfp,parents_partsid,totalcfp
P08426,postgresB,7.614,P02809,7.614
P08427,postgresA,0.094,P02809,0.094
P08428,postgresB,7.82,P02809,7.82
P08429,postgresC,1.604,P02810,1.604
P08430,postgresB,1.749,P02810,1.749
P08431,postgresC,6.882,P02810,6.882
P08432,postgresB,3.966,P02811,3.966
P08433,postgresC,7.449,P02811,7.449
P08434,postgresA,6.202,P02811,6.202
P08435,postgresB,4.585,P02812,4.585
P08436,postgresB,6.309,P02812,6.309
P08437,postgresC,7.706,P02812,7.706
P08438,postgresA,6.413,P02813,6.413
P08439,postgresB,8.205,P02813,8.205
P08440,postgresA,2.855,P02813,2.855
P08441,postgresC,2.728,P02814,2.728
P08442,postgresB,9.135,P02814,9.135
P08443,postgresA,4.542,P02814,4.542
P08444,postgresA,9.173,P02815,9.173
P08445,postgresB,1.549,P02815,1.549
P08446,postgresC,5.227,P02815,5.227
P08447,postgresC,4.07,P02816,4.07
P08448,postgresA,6.673,P02816,6.673
P08449,postgresA,7.506,P02816,7.506
P08450,postgresA,3.206,P02817,3.206
P08451,postgresC,6.686,P02817,6.686
P08452,postgresB,3.127,P02817,3.127
P08453,postgresB,3.45,P02818,3.45
P08454,postgresA,8.604,P02818,8.604
P08455,postgresC,8.846,P02818,8.846
P08456,postgresB,3.223,P02819,3.223
P08457,postgresC,8.494,P02819,8.494
P08458,postgresA,6.354,P02819,6.354
P08459,postgresA,8.951,P02820,8.951
P08460,postgresC,0.399,P02820,0.399
P08461,postgresC,5.928,P02820,5.928
P08462,postgresC,8.431,P02821,8.431
P08463,postgresB,3.8,P02821,3.8
P08464,postgresB,3.993,P02821,3.993
P08465,postgresC,2.802,P02822,2.802
P08466,postgresC,5.349,P02822,5.349
P08467,postgresC,4.523,P02822,4.523
P08468,postgresB,9.56,P02823,9.56
P08469,postgresC,1.803,P02823,1.803
P08470,postgresA,4.893,P02823,4.893
P08471,postgresA,5.166,P02824,5.166
P08472,postgresC,8.688,P02824,8.688
P08473,postgresB,7.85,P02824,7.85
P08474,postgresC,8.308,P02825,8.308
P08475,postgresA,6.894,P02825,6.894
P08476,postgresB,5.187,P02825,5.187
P08477,postgresB,5.342,P02826,5.342
P08478,postgresC,0.483,P02826,0.483
P08479,postgresC,5.977,P02826,5.977
P08480,postgresB,4.854,P02827,4.854
P08481,postgresA,6.33,P02827,6.33
P08482,postgresB,0.243,P02827,0.243
P08483,postgresB,4.651,P02828,4.651
P08484,postgresA,5.723,P02828,5.723
P08485,postgresA,8.945,P02828,8.945
P08486,postgresC,8.97,P02829,8.97
P08487,postgresB,6.798,P02829,6.798
P08488,postgresC,7.943,P02829,7.943
P08489,postgresC,7.638,P02830,7.638
P08490,postgresB,0.792,P02830,0.792
P08491,postgresB,5.662,P02830,5.662
P08492,postgresA,2.32,P02831,2.32
P08493,postgresA,4.263,P02831,4.263
P08494,postgresC,2.367,P02831,2.367
P08495,postgresC,1.671,P02832,1.671
P08496,postgresC,8.079,P02832,8.079
P08497,postgresB,0.702,P02832,0.702
P08498,postgresA,0.834,P02833,0.834
P08499,postgresC,9.269,P02833,9.269
P08500,postgresB,0.307,P02833,0.307
P08501,postgresB,1.796,P02834,1.796
P08502,postgresA,8.804,P02834,8.804
P08503,postgresA,5.226,P02834,5.226
P08504,postgresC,0.109,P02835,0.109
P08505,postgresC,8.779,P02835,8.779
P08506,postgresC,5.684,P02835,5.684
P08507,postgresA,0.092,P02836,0.092
P08508,postgresA,6.953,P02836,6.953
P08509,postgresA,8.057,P02836,8.057
P08510,postgresA,9.709,P02837,9.709
P08511,postgresB,1.206,P02837,1.206
P08512,postgresA,2.535,P02837,2.535
P08513,postgresB,3.328,P02838,3.328
P08514,postgresA,7.014,P02838,7.014
P08515,postgresC,5.751,P02838,5.751
P08516,postgresB,5.114,P02839,5.114
P08517,postgresB,7.093,P02839,7.093
P08518,postgresC,7.547,P02839,7.547
P08519,postgresB,9.351,P02840,9.351
P08520,postgresC,9.205,P02840,9.205
P08521,postgresC,4.213,P02840,4.213
P08522,postgresC,7.282,P02841,7.282
P08523,postgresC,4.977,P02841,4.977
P08524,postgresA,4.113,P02841,4.113
P08525,postgresC,1.803,P02842,1.803
P08526,postgresC,5.98,P02842,5.98
P08527,postgresC,4.21,P02842,4.21
P08528,postgresB,7.825,P02843,7.825
P08529,postgresA,5.736,P02843,5.736
P08530,postgresC,8.7,P02843,8.7
P08531,postgresC,1.939,P02844,1.939
P08532,postgresC,1.693,P02844,1.693
P08533,postgresA,7.567,P02844,7.567
P08534,postgresB,4.537,P02845,4.537
P08535,postgresC,3.116,P02845,3.116
P08536,postgresB,6.91,P02845,6.91
P08537,postgresC,3.321,P02846,3.321
P08538,postgresA,4.37,P02846,4.37
P08539,postgresA,5.44,P02846,5.44
P08540,postgresB,6.368,P02847,6.368
P08541,postgresA,1.411,P02847,1.411
P08542,postgresA,2.325,P02847,2.325
P08543,postgresC,4.196,P02848,4.196
P08544,postgresB,7.934,P02848,7.934
P08545,postgresB,5.981,P02848,5.981
P08546,postgresC,3.566,P02849,3.566
P08547,postgresA,8.136,P02849,8.136
P08548,postgresC,8.835,P02849,8.835
P08549,postgresA,4.387,P02850,4.387
P08550,postgresC,0.055,P02850,0.055
P08551,postgresB,1.071,P02850,1.071
P08552,postgresB,4.149,P02851,4.149
P08553,postgresB,2.968,P02851,2.968
P08554,postgresB,3.712,P02851,3.712
P08555,postgresB,0.926,P02852,0.926
P08556,postgresA,6.388,P02852,6.388
P08557,postgresC,9.442,P02852,9.442
P08558,postgresB,2.917,P02853,2.917
P08559,postgresA,3.347,P02853,3.347
P08560,postgresB,6.261,P02853,6.261
P08561,postgresB,5.073,P02854,5.073
P08562,postgresA,4.64,P02854,4.64
P08563,postgresC,9.715,P02854,9.715
P08564,postgresC,7.088,P02855,7.088
P08565,postgresB,3.897,P02855,3.897
P08566,postgresB,6.199,P02855,6.199
P08567,postgresA,0.835,P02856,0.835
P08568,postgresA,5.345,P02856,5.345
P08569,postgresB,3.234,P02856,3.234
P08570,postgresC,0.413,P02857,0.413
P08571,postgresC,3.147,P02857,3.147
P08572,postgresC,4.773,P02857,4.773
P08573,postgresC,3.555,P02858,3.555
P08574,postgresC,8.392,P02858,8.392
P08575,postgresC,6.136,P02858,6.136
P08576,postgresB,8.879,P02859,8.879
P08577,postgresC,3.763,P02859,3.763
P08578,postgresB,4.826,P02859,4.826
P08579,postgresC,2.335,P02860,2.335
P08580,postgresB,7.45,P02860,7.45
P08581,postgresA,9.102,P02860,9.102
P08582,postgresC,3.471,P02861,3.471
P08583,postgresB,5.488,P02861,5.488
P08584,postgresC,4.896,P02861,4.896
P08585,postgresC,8.292,P02862,8.292
P08586,postgresA,1.203,P02862,1.203
P08587,postgresB,8.957,P02862,8.957
P08588,postgresA,7.69,P02863,7.69
P08589,postgresC,1.599,P02863,1.599
P08590,postgresB,3.551,P02863,3.551
P08591,postgresA,6.638,P02864,6.638
P08592,postgresB,8.414,P02864,8.414
P08593,postgresC,5.592,P02864,5.592
P08594,postgresC,7.98,P02865,7.98
P08595,postgresC,9.257,P02865,9.257
P08596,postgresB,9.029,P02865,9.029
P08597,postgresA,7.558,P02866,7.558
P08598,postgresA,0.704,P02866,0.704
P08599,postgresB,0.741,P02866,0.741
P08600,postgresC,6.556,P02867,6.556
P08601,postgresB,4.645,P02867,4.645
P08602,postgresB,1.147,P02867,1.147
P08603,postgresB,9.895,P02868,9.895
P08604,postgresC,3.706,P02868,3.706
P08605,postgresB,0.298,P02868,0.298
P08606,postgresA,4.634,P02869,4.634
P08607,postgresC,8.531,P02869,8.531
P08608,postgresA,9.746,P02869,9.746
P08609,postgresB,5.356,P02870,5.356
P08610,postgresA,6.178,P02870,6.178
P08611,postgresC,3.189,P02870,3.189
P08612,postgresA,7.416,P02871,7.416
P08613,postgresA,8.634,P02871,8.634
P08614,postgresA,1.906,P02871,1.906
P08615,postgresA,2.409,P02872,2.409
P08616,postgresA,9.732,P02872,9.732
P08617,postgresA,1.015,P02872,1.015
P08618,postgresB,5.673,P02873,5.673
P08619,postgresB,6.727,P02873,6.727
P08620,postgresC,2.436,P02873,2.436
P08621,postgresC,2.544,P02874,2.544
P08622,postgresC,4.331,P02874,4.331
P08623,postgresA,2.392,P02874,2.392
P08624,postgresC,4.448,P02875,4.448
P08625,postgresC,1.966,P02875,1.966
P08626,postgresB,5.917,P02875,5.917
P08627,postgresA,8.888,P02876,8.888
P08628,postgresA,9.975,P02876,9.975
P08629,postgresA,3.431,P02876,3.431
P08630,postgresC,2.253,P02877,2.253
P08631,postgresC,8.151,P02877,8.151
P08632,postgresC,4.115,P02877,4.115
P08633,postgresB,0.628,P02878,0.628
P08634,postgresA,0.744,P02878,0.744
P08635,postgresB,1.581,P02878,1.581
P08636,postgresC,4.465,P02879,4.465
P08637,postgresC,1.537,P02879,1.537
P08638,postgresC,2.45,P02879,2.45
P08639,postgresB,8.445,P02880,8.445
P08640,postgresC,3.47,P02880,3.47
P08641,postgresA,4.03,P02880,4.03
P08642,postgresC,0.445,P02881,0.445
P08643,postgresB,5.781,P02881,5.781
P08644,postgresC,6.551,P02881,6.551
P08645,postgresB,1.834,P02882,1.834
P08646,postgresB,0.044,P02882,0.044
P08647,postgresC,4.623,P02882,4.623
P08648,postgresB,2.238,P02883,2.238
P08649,postgresB,5.057,P02883,5.057
P08650,postgresC,2.329,P02883,2.329
P08651,postgresB,6.444,P02884,6.444
P08652,postgresC,6.307,P02884,6.307
P08653,postgresB,0.577,P02884,0.577
P08654,postgresB,5.528,P02885,5.528
P08655,postgresA,0.095,P02885,0.095
P08656,postgresB,0.482,P02885,0.482
P08657,postgresC,6.22,P02886,6.22
P08658,postgresB,6.878,P02886,6.878
P08659,postgresB,9.191,P02886,9.191
P08660,postgresC,5.449,P02887,5.449
P08661,postgresC,2.336,P02887,2.336
P08662,postgresA,0.75,P02887,0.75
P08663,postgresA,8.684,P02888,8.684
P08664,postgresC,7.739,P02888,7.739
P08665,postgresB,8.46,P02888,8.46
P08666,postgresB,8.953,P02889,8.953
P08667,postgresB,1.168,P02889,1.168
P08668,postgresC,7.57,P02889,7.57
P08669,postgresB,4.014,P02890,4.014
P08670,postgresA,6.044,P02890,6.044
P08671,postgresB,0.515,P02890,0.515
P08672,postgresB,9.833,P02891,9.833
P08673,postgresC,4.279,P02891,4.279
P08674,postgresA,0.953,P02891,0.953
P08675,postgresB,6.807,P02892,6.807
P08676,postgresC,0.755,P02892,0.755
P08677,postgresA,3.161,P02892,3.161
P08678,postgresC,6.396,P02893,6.396
P08679,postgresC,3.421,P02893,3.421
P08680,postgresA,6.398,P02893,6.398
P08681,postgresA,8.31,P02894,8.31
P08682,postgresC,8.495,P02894,8.495
P08683,postgresB,7.141,P02894,7.141
P08684,postgresA,2.199,P02895,2.199
P08685,postgresA,0.736,P02895,0.736
P08686,postgresC,9.614,P02895,9.614
P08687,postgresB,5.73,P02896,5.73
P08688,postgresB,0.937,P02896,0.937
P08689,postgresC,6.904,P02896,6.904
P08690,postgresC,9.158,P02897,9.158
P08691,postgresA,0.245,P02897,0.245
P08692,postgresB,2.055,P02897,2.055
P08693,postgresB,8.631,P02898,8.631
P08694,postgresA,3.728,P02898,3.728
P08695,postgresB,7.616,P02898,7.616
P08696,postgresC,8.931,P02899,8.931
P08697,postgresB,0.515,P02899,0.515
P08698,postgresA,7.676,P02899,7.676
P08699,postgresC,1.359,P02900,1.359
P08700,postgresC,9.674,P02900,9.674
P08701,postgresA,2.781,P02900,2.781
P08702,postgresA,4.63,P02901,4.63
P08703,postgresA,8.586,P02901,8.586
P08704,postgresB,5.49,P02901,5.49
P08705,postgresB,8.099,P02902,8.099
P08706,postgresA,5.098,P02902,5.098
P08707,postgresA,4.479,P02902,4.479
P08708,postgresB,0.805,P02903,0.805
P08709,postgresC,8.675,P02903,8.675
P08710,postgresA,0.001,P02903,0.001
P08711,postgresB,4.593,P02904,4.593
P08712,postgresA,5.633,P02904,5.633
P08713,postgresA,9.702,P02904,9.702
P08714,postgresB,9.497,P02905,9.497
P08715,postgresB,7.964,P02905,7.964
P08716,postgresA,7.789,P02905,7.789
P08717,postgresA,5.896,P02906,5.896
P08718,postgresC,5.405,P02906,5.405
P08719,postgresA,5.717,P02906,5.717
P08720,postgresC,2.191,P02907,2.191
P08721,postgresC,4.638,P02907,4.638
P08722,postgresB,9.967,P02907,9.967
P08723,postgresA,5.555,P02908,5.555
P08724,postgresB,2.772,P02908,2.772
P08725,postgresC,5.035,P02908,5.035
P08726,postgresC,4.519,P02909,4.519
P08727,postgresB,2.223,P02909,2.223
P08728,postgresA,6.094,P02909,6.094
P08729,postgresA,3.111,P02910,3.111
P08730,postgresA,0.89,P02910,0.89
P08731,postgresC,3.306,P02910,3.306
P08732,postgresA,7.553,P02911,7.553
P08733,postgresB,1.785,P02911,1.785
P08734,postgresC,9.914,P02911,9.914
P08735,postgresC,0.4,P02912,0.4
P08736,postgresC,8.995,P02912,8.995
P08737,postgresB,0.61,P02912,0.61
P08738,postgresA,6.745,P02913,6.745
P08739,postgresB,9.876,P02913,9.876
P08740,postgresA,8.345,P02913,8.345
P08741,postgresB,6.249,P02914,6.249
P08742,postgresB,3.397,P02914,3.397
P08743,postgresA,2.738,P02914,2.738
P08744,postgresA,8.462,P02915,8.462
P08745,postgresC,9.773,P02915,9.773
P08746,postgresB,4.355,P02915,4.355
P08747,postgresA,8.221,P02916,8.221
P08748,postgresC,9.186,P02916,9.186
P08749,postgresC,6.94,P02916,6.94
P08750,postgresC,3.724,P02917,3.724
P08751,postgresC,0.889,P02917,0.889
P08752,postgresA,5.405,P02917,5.405
P08753,postgresC,0.438,P02918,0.438
P08754,postgresA,2.226,P02918,2.226
P08755,postgresA,7.399,P02918,7.399
P08756,postgresA,7.494,P02919,7.494
P08757,postgresA,8.842,P02919,8.842
P08758,postgresA,5.015,P02919,5.015
P08759,postgresA,1.819,P02920,1.819
P08760,postgresA,4.379,P02920,4.379
P08761,postgresA,3.93,P02920,3.93
P08762,postgresA,6.369,P02921,6.369
P08763,postgresA,1.382,P02921,1.382
P08764,postgresC,2.868,P02921,2.868
P08765,postgresA,6.572,P02922,6.572
P08766,postgresA,9.655,P02922,9.655
P08767,postgresA,0.142,P02922,0.142
P08768,postgresA,4.04,P02923,4.04
P08769,postgresC,6.256,P02923,6.256
P08770,postgresA,9.63,P02923,9.63
P08771,postgresC,5.452,P02924,5.452
P08772,postgresA,2.495,P02924,2.495
P08773,postgresC,5.338,P02924,5.338
P08774,postgresB,0.345,P02925,0.345
P08775,postgresC,2.611,P02925,2.611
P08776,postgresA,4.225,P02925,4.225
P08777,postgresC,9.176,P02926,9.176
P08778,postgresB,9.247,P02926,9.247
P08779,postgresA,8.744,P02926,8.744
P08780,postgresB,3.314,P02927,3.314
P08781,postgresC,0.592,P02927,0.592
P08782,postgresA,6.587,P02927,6.587
P08783,postgresB,5.613,P02928,5.613
P08784,postgresB,4.629,P02928,4.629
P08785,postgresC,9.289,P02928,9.289
P08786,postgresC,9.306,P02929,9.306
P08787,postgresC,4.843,P02929,4.843
P08788,postgresB,0.667,P02929,0.667
P08789,postgresB,5.744,P02930,5.744
P08790,postgresB,6.073,P02930,6.073
P08791,postgresC,9.296,P02930,9.296
P08792,postgresA,1.706,P02931,1.706
P08793,postgresC,2.569,P02931,2.569
P08794,postgresB,0.379,P02931,0.379
P08795,postgresB,7.215,P02932,7.215
P08796,postgresC,6.608,P02932,6.608
P08797,postgresC,3.576,P02932,3.576
P08798,postgresB,2.229,P02933,2.229
P08799,postgresA,5.199,P02933,5.199
P08800,postgresB,7.819,P02933,7.819
P08801,postgresC,8.774,P02934,8.774
P08802,postgresB,5.501,P02934,5.501
P08803,postgresA,6.544,P02934,6.544
P08804,postgresB,3.321,P02935,3.321
P08805,postgresA,0.691,P02935,0.691
P08806,postgresC,0.068,P02935,0.068
P08807,postgresC,8.605,P02936,8.605
P08808,postgresB,8.207,P02936,8.207
P08809,postgresB,4.953,P02936,4.953
P08810,postgresB,6.052,P02937,6.052
P08811,postgresA,2.766,P02937,2.766
P08812,postgresB,1.225,P02937,1.225
P08813,postgresC,8.517,P02938,8.517
P08814,postgresC,2.782,P02938,2.782
P08815,postgresC,1.05,P02938,1.05
P08816,postgresB,9.756,P02939,9.756
P08817,postgresC,8.585,P02939,8.585
P08818,postgresC,4.534,P02939,4.534
P08819,postgresB,1.659,P02940,1.659
P08820,postgresB,8.786,P02940,8.786
P08821,postgresA,0.676,P02940,0.676
P08822,postgresA,3.385,P02941,3.385
P08823,postgresB,7.529,P02941,7.529
P08824,postgresA,5.355,P02941,5.355
P08825,postgresB,8.282,P02942,8.282
P08826,postgresB,4.704,P02942,4.704
P08827,postgresA,7.321,P02942,7.321
P08828,postgresA,9.057,P02943,9.057
P08829,postgresB,7.875,P02943,7.875
P08830,postgresC,1.0,P02943,1.0
P08831,postgresC,7.137,P02944,7.137
P08832,postgresA,3.879,P02944,3.879
P08833,postgresB,5.985,P02944,5.985
P08834,postgresB,9.802,P02945,9.802
P08835,postgresA,6.489,P02945,6.489
P08836,postgresA,2.355,P02945,2.355
P08837,postgresB,8.398,P02946,8.398
P08838,postgresC,7.762,P02946,7.762
P08839,postgresA,8.296,P02946,8.296
P08840,postgresB,1.228,P02947,1.228
P08841,postgresA,6.439,P02947,6.439
P08842,postgresC,4.635,P02947,4.635
P08843,postgresC,5.285,P02948,5.285
P08844,postgresA,9.178,P02948,9.178
P08845,postgresA,0.445,P02948,0.445
P08846,postgresB,1.047,P02949,1.047
P08847,postgresB,7.213,P02949,7.213
P08848,postgresB,9.262,P02949,9.262
P08849,postgresB,7.482,P02950,7.482
P08850,postgresC,4.514,P02950,4.514
P08851,postgresB,6.143,P02950,6.143
P08852,postgresB,2.797,P02951,2.797
P08853,postgresB,7.228,P02951,7.228
P08854,postgresC,9.817,P02951,9.817
P08855,postgresC,8.275,P02952,8.275
P08856,postgresC,6.547,P02952,6.547
P08857,postgresA,5.209,P02952,5.209
P08858,postgresB,3.882,P02953,3.882
P08859,postgresA,3.567,P02953,3.567
P08860,postgresB,3.517,P02953,3.517
P08861,postgresA,8.628,P02954,8.628
P08862,postgresC,0.226,P02954,0.226
P08863,postgresC,2.94,P02954,2.94
P08864,postgresB,4.668,P02955,4.668
P08865,postgresB,5.463,P02955,5.463
P08866,postgresA,2.582,P02955,2.582
P08867,postgresC,0.45,P02956,0.45
P08868,postgresC,2.063,P02956,2.063
P08869,postgresB,0.906,P02956,0.906
P08870,postgresB,5.515,P02957,5.515
P08871,postgresA,4.08,P02957,4.08
P08872,postgresA,9.759,P02957,9.759
P08873,postgresB,6.327,P02958,6.327
P08874,postgresA,1.334,P02958,1.334
P08875,postgresB,3.219,P02958,3.219
P08876,postgresB,3.816,P02959,3.816
P08877,postgresB,7.904,P02959,7.904
P08878,postgresB,6.445,P02959,6.445
P08879,postgresB,3.829,P02960,3.829
P08880,postgresB,9.297,P02960,9.297
P08881,postgresB,1.751,P02960,1.751
P08882,postgresC,6.937,P02961,6.937
P08883,postgresB,9.622,P02961,9.622
P08884,postgresC,4.663,P02961,4.663
P08885,postgresB,1.129,P02962,1.129
P08886,postgresA,3.383,P02962,3.383
P08887,postgresB,4.815,P02962,4.815
P08888,postgresC,2.456,P02963,2.456
P08889,postgresB,2.472,P02963,2.472
P08890,postgresA,4.061,P02963,4.061
P08891,postgresA,3.225,P02964,3.225
P08892,postgresC,8.85,P02964,8.85
P08893,postgresA,4.057,P02964,4.057
P08894,postgresC,0.72,P02965,0.72
P08895,postgresB,1.734,P02965,1.734
P08896,postgresB,4.862,P02965,4.862
P08897,postgresA,9.225,P02966,9.225
P08898,postgresC,3.461,P02966,3.461
P08899,postgresA,3.378,P02966,3.378
P08900,postgresA,5.022,P02967,5.022
P08901,postgresC,8.041,P02967,8.041
P08902,postgresC,6.813,P02967,6.813
P08903,postgresB,5.058,P02968,5.058
P08904,postgresC,9.811,P02968,9.811
P08905,postgresB,2.112,P02968,2.112
P08906,postgresB,1.083,P02969,1.083
P08907,postgresA,5.322,P02969,5.322
P08908,postgresC,7.279,P02969,7.279
P08909,postgresC,9.576,P02970,9.576
P08910,postgresC,2.908,P02970,2.908
P08911,postgresC,3.698,P02970,3.698
P08912,postgresB,1.273,P02971,1.273
P08913,postgresA,3.787,P02971,3.787
P08914,postgresC,2.378,P02971,2.378
P08915,postgresB,2.873,P02972,2.873
P08916,postgresA,0.671,P02972,0.671
P08917,postgresB,4.107,P02972,4.107
P08918,postgresC,0.395,P02973,0.395
P08919,postgresA,4.689,P02973,4.689
P08920,postgresA,2.786,P02973,2.786
P08921,postgresC,7.384,P02974,7.384
P08922,postgresA,3.106,P02974,3.106
P08923,postgresA,7.257,P02974,7.257
P08924,postgresB,9.751,P02975,9.751
P08925,postgresA,1.891,P02975,1.891
P08926,postgresA,5.865,P02975,5.865
P08927,postgresA,9.593,P02976,9.593
P08928,postgresC,9.635,P02976,9.635
P08929,postgresC,5.753,P02976,5.753
P08930,postgresA,3.37,P02977,3.37
P08931,postgresC,5.36,P02977,5.36
P08932,postgresC,3.944,P02977,3.944
P08933,postgresC,1.884,P02978,1.884
P08934,postgresC,6.214,P02978,6.214
P08935,postgresC,3.41,P02978,3.41
P08936,postgresA,7.655,P02979,7.655
P08937,postgresC,1.13,P02979,1.13
P08938,postgresC,9.721,P02979,9.721
P08939,postgresA,0.803,P02980,0.803
P08940,postgresB,2.019,P02980,2.019
P08941,postgresA,1.287,P02980,1.287
P08942,postgresA,8.796,P02981,8.796
P08943,postgresB,7.652,P02981,7.652
P08944,postgresB,8.794,P02981,8.794
P08945,postgresA,8.39,P02982,8.39
P08946,postgresA,0.322,P02982,0.322
P08947,postgresB,5.774,P02982,5.774
P08948,postgresB,8.704,P02983,8.704
P08949,postgresC,0.022,P02983,0.022
P08950,postgresA,3.349,P02983,3.349
P08951,postgresB,1.989,P02984,1.989
P08952,postgresC,7.532,P02984,7.532
P08953,postgresA,3.013,P02984,3.013
P08954,postgresC,5.418,P02985,5.418
P08955,postgresC,0.907,P02985,0.907
P08956,postgresC,3.467,P02985,3.467
P08957,postgresC,4.979,P02986,4.979
P08958,postgresB,5.384,P02986,5.384
P08959,postgresB,0.313,P02986,0.313
P08960,postgresB,4.969,P02987,4.969
P08961,postgresC,5.05,P02987,5.05
P08962,postgresA,4.091,P02987,4.091
P08963,postgresB,8.22,P02988,8.22
P08964,postgresC,8.331,P02988,8.331
P08965,postgresA,4.821,P02988,4.821
P08966,postgresC,4.199,P02989,4.199
P08967,postgresB,6.966,P02989,6.966
P08968,postgresB,1.411,P02989,1.411
P08969,postgresC,1.413,P02990,1.413
P08970,postgresC,7.755,P02990,7.755
P08971,postgresB,7.099,P02990,7.099
P08972,postgresA,9.177,P02991,9.177
P08973,postgresA,1.083,P02991,1.083
P08974,postgresC,2.508,P02991,2.508
P08975,postgresC,3.197,P02992,3.197
P08976,postgresB,1.501,P02992,1.501
P08977,postgresB,3.854,P02992,3.854
P08978,postgresA,2.959,P02993,2.959
P08979,postgresA,8.719,P02993,8.719
P08980,postgresA,2.871,P02993,2.871
P08981,postgresB,0.609,P02994,0.609
P08982,postgresB,8.257,P02994,8.257
P08983,postgresB,4.042,P02994,4.042
